payment_id,order_id,payment_date,payment_method,payment_status,payment_amount
PAY700361,ORD500361,2023-01-16 10:59:00,Credit Card,Success,85.0
PAY700362,ORD500362,2023-01-16 07:17:00,Credit Card,Success,68.56
PAY700363,ORD500363,2023-01-16 09:48:00,Credit Card,Success,536.38
PAY700364,ORD500364,2023-01-16 08:47:00,Credit Card,Success,380.45
PAY700365,ORD500365,2023-01-16 12:18:00,Debit Card,Success,260.05
PAY700366,ORD500366,2023-01-16 12:47:00,Credit Card,Success,129.55
PAY700367,ORD500367,2023-01-16 13:23:00,Credit Card,Failed,66.51
PAY700368,ORD500368,2023-01-16 15:37:00,PayPal,Success,214.85
PAY700369,ORD500369,2023-01-16 16:32:00,Credit Card,Success,198.87
PAY700370,ORD500370,2023-01-16 12:08:00,Credit Card,Success,373.26
PAY700371,ORD500371,2023-01-16 17:36:00,Debit Card,Success,66.91
PAY700372,ORD500372,2023-01-16 20:00:00,Credit Card,Refunded,156.23
PAY700373,ORD500373,2023-01-16 21:19:00,PayPal,Success,61.68
PAY700374,ORD500374,2023-01-16 19:19:00,PayPal,Success,72.86
PAY700375,ORD500375,2023-01-16 20:24:00,Gift Card,Success,18.47
PAY700376,ORD500376,2023-01-16 17:37:00,PayPal,Success,133.82
PAY700377,ORD500377,2023-01-16 23:32:00,Credit Card,Success,115.39
PAY700378,ORD500378,2023-01-17 03:36:00,PayPal,Success,140.15
PAY700379,ORD500379,2023-01-17 00:18:00,PayPal,Success,200.73
PAY700380,ORD500380,2023-01-17 00:45:00,Credit Card,Success,204.96
PAY700381,ORD500381,2023-01-17 03:39:00,Credit Card,Success,127.14
PAY700382,ORD500382,2023-01-17 03:16:00,Credit Card,Failed,110.96
PAY700383,ORD500383,2023-01-17 05:18:00,Buy Now Pay Later,Refunded,104.67
PAY700384,ORD500384,2023-01-17 08:34:00,Credit Card,Success,118.71
PAY700385,ORD500385,2023-01-17 07:11:00,Credit Card,Success,89.0
PAY700386,ORD500386,2023-01-17 08:52:00,Credit Card,Success,211.71
PAY700387,ORD500387,2023-01-17 10:23:00,PayPal,Failed,256.64
PAY700388,ORD500388,2023-01-17 10:05:00,Credit Card,Success,178.77
PAY700389,ORD500389,2023-01-17 14:58:00,Credit Card,Success,203.81
PAY700390,ORD500390,2023-01-17 18:12:00,Credit Card,Success,38.65
PAY700391,ORD500391,2023-01-17 15:18:00,Credit Card,Refunded,117.09
PAY700392,ORD500392,2023-01-17 14:30:00,PayPal,Success,393.55
PAY700393,ORD500393,2023-01-17 15:44:00,Debit Card,Success,260.61
PAY700394,ORD500394,2023-01-17 18:59:00,Credit Card,Success,122.04
PAY700395,ORD500395,2023-01-17 20:51:00,Debit Card,Success,230.98
PAY700396,ORD500396,2023-01-17 17:14:00,Credit Card,Success,74.49
PAY700397,ORD500397,2023-01-17 22:24:00,Credit Card,Success,86.17
PAY700398,ORD500398,2023-01-17 19:35:00,Credit Card,Success,82.34
PAY700399,ORD500399,2023-01-17 18:55:00,Credit Card,Success,285.61
PAY700400,ORD500400,2023-01-18 00:10:00,Credit Card,Success,47.76
PAY700401,ORD500401,2023-01-18 01:21:00,Credit Card,Success,436.56
PAY700402,ORD500402,2023-01-18 03:02:00,Credit Card,Success,274.58
PAY700403,ORD500403,2023-01-18 01:10:00,Debit Card,Success,27.49
PAY700404,ORD500404,2023-01-18 02:56:00,Credit Card,Failed,109.96
PAY700405,ORD500405,2023-01-18 01:46:00,Credit Card,Success,435.59
PAY700406,ORD500406,2023-01-18 04:21:00,Credit Card,Success,160.13
PAY700407,ORD500407,2023-01-18 02:26:00,Credit Card,Success,375.81
PAY700408,ORD500408,2023-01-18 04:28:00,Credit Card,Success,385.41
PAY700409,ORD500409,2023-01-18 05:58:00,Buy Now Pay Later,Success,364.59
PAY700410,ORD500410,2023-01-18 06:02:00,Debit Card,Success,56.65
PAY700411,ORD500411,2023-01-18 04:06:00,Credit Card,Success,128.51
PAY700412,ORD500412,2023-01-18 06:10:00,Gift Card,Success,173.5
PAY700413,ORD500413,2023-01-18 08:55:00,PayPal,Success,59.98
PAY700414,ORD500414,2023-01-18 05:58:00,Credit Card,Success,417.66
PAY700415,ORD500415,2023-01-18 11:16:00,Debit Card,Success,202.58
PAY700416,ORD500416,2023-01-18 07:24:00,Credit Card,Refunded,331.15
PAY700417,ORD500417,2023-01-18 06:28:00,PayPal,Success,36.63
PAY700418,ORD500418,2023-01-18 07:44:00,Credit Card,Success,1097.52
PAY700419,ORD500419,2023-01-18 10:28:00,Debit Card,Success,185.55
PAY700420,ORD500420,2023-01-18 12:43:00,Debit Card,Failed,553.52
PAY700421,ORD500421,2023-01-18 10:02:00,Buy Now Pay Later,Success,66.91
PAY700422,ORD500422,2023-01-18 14:28:00,Debit Card,Success,43.43
PAY700423,ORD500423,2023-01-18 16:15:00,Debit Card,Success,35.85
PAY700424,ORD500424,2023-01-18 19:05:00,Credit Card,Success,178.17
PAY700425,ORD500425,2023-01-18 19:09:00,Credit Card,Success,89.0
PAY700426,ORD500426,2023-01-18 21:23:00,Credit Card,Failed,79.75
PAY700427,ORD500427,2023-01-18 20:48:00,Credit Card,Success,78.92
PAY700428,ORD500428,2023-01-18 22:45:00,Buy Now Pay Later,Success,175.84
PAY700429,ORD500429,2023-01-19 01:00:00,PayPal,Success,85.0
PAY700430,ORD500430,2023-01-18 20:10:00,Debit Card,Success,208.19
PAY700431,ORD500431,2023-01-18 21:04:00,Credit Card,Success,85.19
PAY700432,ORD500432,2023-01-19 03:31:00,Credit Card,Success,57.74
PAY700433,ORD500433,2023-01-19 01:59:00,Credit Card,Success,107.12
PAY700434,ORD500434,2023-01-19 03:09:00,Credit Card,Success,509.9
PAY700435,ORD500435,2023-01-19 05:17:00,Debit Card,Success,363.86
PAY700436,ORD500436,2023-01-19 05:27:00,PayPal,Success,23.3
PAY700437,ORD500437,2023-01-19 08:17:00,Debit Card,Success,315.18
PAY700438,ORD500438,2023-01-19 05:40:00,Credit Card,Success,89.0
PAY700439,ORD500439,2023-01-19 07:48:00,Credit Card,Success,56.65
PAY700440,ORD500440,2023-01-19 08:21:00,Debit Card,Success,20.77
PAY700441,ORD500441,2023-01-19 10:18:00,Credit Card,Success,79.62
PAY700442,ORD500442,2023-01-19 06:07:00,Debit Card,Success,297.03
PAY700443,ORD500443,2023-01-19 11:25:00,Gift Card,Success,82.19
PAY700444,ORD500444,2023-01-19 06:59:00,Credit Card,Failed,152.62
PAY700445,ORD500445,2023-01-19 09:51:00,Buy Now Pay Later,Success,119.7
PAY700446,ORD500446,2023-01-19 10:25:00,Credit Card,Success,182.38
PAY700447,ORD500447,2023-01-19 10:54:00,Credit Card,Success,51.24
PAY700448,ORD500448,2023-01-19 11:49:00,Debit Card,Success,66.91
PAY700449,ORD500449,2023-01-19 12:12:00,Buy Now Pay Later,Success,149.74
PAY700450,ORD500450,2023-01-19 14:22:00,Debit Card,Success,115.39
PAY700451,ORD500451,2023-01-19 13:16:00,Credit Card,Success,100.8
PAY700452,ORD500452,2023-01-19 15:16:00,Credit Card,Success,129.55
PAY700453,ORD500453,2023-01-19 13:19:00,Credit Card,Success,233.6
PAY700454,ORD500454,2023-01-19 16:23:00,Credit Card,Success,45.07
PAY700455,ORD500455,2023-01-19 13:23:00,Credit Card,Success,57.76
PAY700456,ORD500456,2023-01-19 17:34:00,Gift Card,Success,231.33
PAY700457,ORD500457,2023-01-19 18:48:00,Debit Card,Success,389.82
PAY700458,ORD500458,2023-01-19 18:23:00,PayPal,Success,414.44
PAY700459,ORD500459,2023-01-19 17:06:00,Buy Now Pay Later,Success,220.59
PAY700460,ORD500460,2023-01-19 19:14:00,Credit Card,Failed,98.1
PAY700461,ORD500461,2023-01-19 19:17:00,Credit Card,Success,131.22
PAY700462,ORD500462,2023-01-19 21:05:00,Buy Now Pay Later,Success,130.28
PAY700463,ORD500463,2023-01-19 19:20:00,Gift Card,Refunded,365.97
PAY700464,ORD500464,2023-01-19 17:26:00,Buy Now Pay Later,Refunded,36.02
PAY700465,ORD500465,2023-01-19 18:35:00,PayPal,Success,100.12
PAY700466,ORD500466,2023-01-19 21:43:00,Credit Card,Success,61.33
PAY700467,ORD500467,2023-01-20 05:44:00,PayPal,Success,306.23
PAY700468,ORD500468,2023-01-20 03:30:00,Credit Card,Success,79.75
PAY700469,ORD500469,2023-01-20 05:37:00,Buy Now Pay Later,Success,147.96
PAY700470,ORD500470,2023-01-20 05:45:00,Credit Card,Success,24.22
PAY700471,ORD500471,2023-01-20 07:25:00,Debit Card,Success,136.68
PAY700472,ORD500472,2023-01-20 07:57:00,PayPal,Failed,342.87
PAY700473,ORD500473,2023-01-20 10:07:00,Credit Card,Success,165.3
PAY700474,ORD500474,2023-01-20 11:42:00,Credit Card,Success,470.49
PAY700475,ORD500475,2023-01-20 11:25:00,PayPal,Success,324.5
PAY700476,ORD500476,2023-01-20 10:55:00,Debit Card,Success,68.34
PAY700477,ORD500477,2023-01-20 13:11:00,Debit Card,Failed,73.13
PAY700478,ORD500478,2023-01-20 10:07:00,Credit Card,Success,200.73
PAY700479,ORD500479,2023-01-20 14:15:00,PayPal,Success,337.85
PAY700480,ORD500480,2023-01-20 13:09:00,Buy Now Pay Later,Success,124.66
PAY700481,ORD500481,2023-01-20 17:15:00,Debit Card,Success,56.28
PAY700482,ORD500482,2023-01-20 16:24:00,PayPal,Success,96.64
PAY700483,ORD500483,2023-01-20 16:28:00,PayPal,Success,138.42
PAY700484,ORD500484,2023-01-20 16:25:00,Credit Card,Success,260.38
PAY700485,ORD500485,2023-01-20 19:23:00,Credit Card,Refunded,17.41
PAY700486,ORD500486,2023-01-20 18:42:00,Buy Now Pay Later,Success,89.0
PAY700487,ORD500487,2023-01-20 20:22:00,Credit Card,Success,129.42
PAY700488,ORD500488,2023-01-20 21:07:00,Debit Card,Success,51.27
PAY700489,ORD500489,2023-01-20 20:31:00,Credit Card,Success,126.87
PAY700490,ORD500490,2023-01-20 22:39:00,Debit Card,Success,53.53
PAY700491,ORD500491,2023-01-20 18:57:00,Unknown,Success,260.46
PAY700492,ORD500492,2023-01-20 22:06:00,PayPal,Failed,128.51
PAY700493,ORD500493,2023-01-20 23:43:00,Debit Card,Failed,156.14
PAY700494,ORD500494,2023-01-20 22:11:00,Credit Card,Success,190.18
PAY700495,ORD500495,2023-01-21 01:45:00,Buy Now Pay Later,Success,306.62
PAY700496,ORD500496,2023-01-20 21:59:00,Credit Card,Success,307.59
PAY700497,ORD500497,2023-01-21 02:34:00,Buy Now Pay Later,Success,24.17
PAY700498,ORD500498,2023-01-21 01:04:00,Credit Card,Success,40.88
PAY700499,ORD500499,2023-01-21 03:49:00,Credit Card,Success,166.9
PAY700500,ORD500500,2023-01-21 04:28:00,PayPal,Success,48.91
PAY700501,ORD500501,2023-01-21 01:32:00,Credit Card,Success,72.86
PAY700502,ORD500502,2023-01-21 08:31:00,Credit Card,Success,192.79
PAY700503,ORD500503,2023-01-21 09:05:00,Debit Card,Success,128.51
PAY700504,ORD500504,2023-01-21 06:05:00,Credit Card,Failed,294.3
PAY700505,ORD500505,2023-01-21 06:46:00,Credit Card,Success,217.17
PAY700506,ORD500506,2023-01-21 11:11:00,Credit Card,Refunded,56.0
PAY700507,ORD500507,2023-01-21 10:41:00,Credit Card,Success,83.11
PAY700508,ORD500508,2023-01-21 14:02:00,Credit Card,Success,193.89
PAY700509,ORD500509,2023-01-21 13:21:00,PayPal,Success,129.55
PAY700510,ORD500510,2023-01-21 14:30:00,Debit Card,Success,203.67
PAY700511,ORD500511,2023-01-21 14:43:00,Buy Now Pay Later,Success,260.5
PAY700512,ORD500512,2023-01-21 15:47:00,Credit Card,Success,88.29
PAY700513,ORD500513,2023-01-21 15:32:00,Credit Card,Success,60.21
PAY700514,ORD500514,2023-01-21 17:13:00,Credit Card,Success,53.0
PAY700515,ORD500515,2023-01-21 20:00:00,Debit Card,Success,139.39
PAY700516,ORD500516,2023-01-21 21:01:00,Credit Card,Success,473.61
PAY700517,ORD500517,2023-01-21 22:20:00,Debit Card,Success,325.87
PAY700518,ORD500518,2023-01-22 00:29:00,Credit Card,Success,78.08
PAY700519,ORD500519,2023-01-22 00:31:00,PayPal,Success,89.0
PAY700520,ORD500520,2023-01-21 23:10:00,Debit Card,Success,21.91
PAY700521,ORD500521,2023-01-22 01:13:00,Debit Card,Success,249.58
PAY700522,ORD500522,2023-01-22 00:29:00,Buy Now Pay Later,Success,138.62
PAY700523,ORD500523,2023-01-22 04:43:00,Credit Card,Success,149.74
PAY700524,ORD500524,2023-01-22 04:43:00,Credit Card,Success,37.9
PAY700525,ORD500525,2023-01-22 01:54:00,Credit Card,Refunded,64.61
PAY700526,ORD500526,2023-01-22 05:05:00,Credit Card,Success,224.89
PAY700527,ORD500527,2023-01-22 00:05:00,Debit Card,Success,286.7
PAY700528,ORD500528,2023-01-22 03:38:00,Debit Card,Success,76.68
PAY700529,ORD500529,2023-01-22 05:39:00,Debit Card,Success,190.21
PAY700530,ORD500530,2023-01-22 01:51:00,Debit Card,Success,364.92
PAY700531,ORD500531,2023-01-22 07:06:00,Credit Card,Refunded,175.02
PAY700532,ORD500532,2023-01-22 08:27:00,PayPal,Success,88.29
PAY700533,ORD500533,2023-01-22 04:33:00,Credit Card,Failed,323.45
PAY700534,ORD500534,2023-01-22 10:13:00,Debit Card,Refunded,267.0
PAY700535,ORD500535,2023-01-22 05:29:00,Debit Card,Success,60.21
PAY700536,ORD500536,2023-01-22 10:46:00,Credit Card,Refunded,126.14
PAY700537,ORD500537,2023-01-22 13:49:00,Debit Card,Success,741.67
PAY700538,ORD500538,2023-01-22 10:36:00,Buy Now Pay Later,Success,89.0
PAY700539,ORD500539,2023-01-22 11:59:00,PayPal,Refunded,85.0
PAY700540,ORD500540,2023-01-22 17:31:00,Credit Card,Success,33.25
PAY700541,ORD500541,2023-01-22 12:59:00,PayPal,Success,42.55
PAY700542,ORD500542,2023-01-22 13:18:00,PayPal,Success,133.82
PAY700543,ORD500543,2023-01-22 15:15:00,Debit Card,Success,42.67
PAY700544,ORD500544,2023-01-22 20:00:00,Credit Card,Success,278.09
PAY700545,ORD500545,2023-01-22 19:48:00,Credit Card,Success,70.97
PAY700546,ORD500546,2023-01-22 19:14:00,Debit Card,Success,38.95
PAY700547,ORD500547,2023-01-22 22:43:00,Debit Card,Failed,213.7
PAY700548,ORD500548,2023-01-23 02:15:00,PayPal,Failed,27.6
PAY700549,ORD500549,2023-01-22 21:29:00,Debit Card,Success,26.42
PAY700550,ORD500550,2023-01-22 22:49:00,PayPal,Failed,237.94
PAY700551,ORD500551,2023-01-22 23:40:00,PayPal,Success,157.62
PAY700552,ORD500552,2023-01-23 03:55:00,Unknown,Success,409.92
PAY700553,ORD500553,2023-01-23 01:57:00,Credit Card,Success,294.3
PAY700554,ORD500554,2023-01-23 05:20:00,Gift Card,Success,266.3
PAY700555,ORD500555,2023-01-23 03:32:00,Credit Card,Success,144.94
PAY700556,ORD500556,2023-01-23 02:47:00,Buy Now Pay Later,Failed,185.55
PAY700557,ORD500557,2023-01-23 08:05:00,Buy Now Pay Later,Success,166.8
PAY700558,ORD500558,2023-01-23 04:12:00,Credit Card,Success,89.0
PAY700559,ORD500559,2023-01-23 08:25:00,Gift Card,Success,218.55
PAY700560,ORD500560,2023-01-23 10:17:00,PayPal,Success,62.3
PAY700561,ORD500561,2023-01-23 13:59:00,Credit Card,Success,44.68
PAY700562,ORD500562,2023-01-23 15:31:00,Debit Card,Success,64.71
PAY700563,ORD500563,2023-01-23 14:35:00,Credit Card,Success,128.51
PAY700564,ORD500564,2023-01-23 12:50:00,Credit Card,Success,64.47
PAY700565,ORD500565,2023-01-23 13:14:00,Credit Card,Success,291.53
PAY700566,ORD500566,2023-01-23 14:16:00,Credit Card,Success,360.04
PAY700567,ORD500567,2023-01-23 14:41:00,Credit Card,Success,96.64
PAY700568,ORD500568,2023-01-23 14:58:00,Credit Card,Refunded,123.0
PAY700569,ORD500569,2023-01-23 15:04:00,Debit Card,Success,183.5
PAY700570,ORD500570,2023-01-23 21:33:00,Credit Card,Success,397.36
PAY700571,ORD500571,2023-01-23 16:54:00,Credit Card,Success,21.57
PAY700572,ORD500572,2023-01-23 21:13:00,Debit Card,Success,48.94
PAY700573,ORD500573,2023-01-24 00:25:00,PayPal,Failed,28.92
PAY700574,ORD500574,2023-01-24 03:02:00,Debit Card,Success,298.93
PAY700575,ORD500575,2023-01-24 02:09:00,Credit Card,Success,210.86
PAY700576,ORD500576,2023-01-23 22:43:00,Credit Card,Success,81.32
PAY700577,ORD500577,2023-01-24 01:54:00,Debit Card,Success,132.49
PAY700578,ORD500578,2023-01-24 03:08:00,Debit Card,Success,297.07
PAY700579,ORD500579,2023-01-24 01:27:00,Debit Card,Success,109.44
PAY700580,ORD500580,2023-01-24 02:54:00,Debit Card,Success,208.4
PAY700581,ORD500581,2023-01-24 06:00:00,PayPal,Success,329.48
PAY700582,ORD500582,2023-01-24 07:22:00,Credit Card,Success,155.96
PAY700583,ORD500583,2023-01-24 10:26:00,PayPal,Refunded,111.06
PAY700584,ORD500584,2023-01-24 07:00:00,Buy Now Pay Later,Success,162.07
PAY700585,ORD500585,2023-01-24 11:32:00,PayPal,Success,501.09
PAY700586,ORD500586,2023-01-24 10:09:00,Debit Card,Success,145.15
PAY700587,ORD500587,2023-01-24 13:19:00,Buy Now Pay Later,Success,64.98
PAY700588,ORD500588,2023-01-24 11:43:00,Credit Card,Success,755.05
PAY700589,ORD500589,2023-01-24 15:25:00,PayPal,Success,115.47
PAY700590,ORD500590,2023-01-24 11:57:00,Credit Card,Refunded,138.35
PAY700591,ORD500591,2023-01-24 14:42:00,Credit Card,Success,84.99
PAY700592,ORD500592,2023-01-24 11:58:00,Credit Card,Success,36.75
PAY700593,ORD500593,2023-01-24 18:04:00,PayPal,Success,23.58
PAY700594,ORD500594,2023-01-24 19:02:00,Credit Card,Success,241.34
PAY700595,ORD500595,2023-01-24 21:01:00,Credit Card,Success,341.86
PAY700596,ORD500596,2023-01-24 19:03:00,Credit Card,Success,94.06
PAY700597,ORD500597,2023-01-24 21:22:00,Buy Now Pay Later,Success,239.23
PAY700598,ORD500598,2023-01-24 23:38:00,Debit Card,Failed,120.84
PAY700599,ORD500599,2023-01-24 19:49:00,PayPal,Success,138.43
PAY700600,ORD500600,2023-01-25 01:40:00,Debit Card,Success,336.82
PAY700601,ORD500601,2023-01-25 00:16:00,Credit Card,Success,27.81
PAY700602,ORD500602,2023-01-24 22:21:00,Buy Now Pay Later,Success,19.51
PAY700603,ORD500603,2023-01-24 23:40:00,Debit Card,Success,497.2
PAY700604,ORD500604,2023-01-25 02:04:00,Debit Card,Failed,157.0
PAY700605,ORD500605,2023-01-24 23:41:00,Debit Card,Success,110.92
PAY700606,ORD500606,2023-01-25 03:41:00,PayPal,Success,86.17
PAY700607,ORD500607,2023-01-25 04:31:00,Debit Card,Success,381.57
PAY700608,ORD500608,2023-01-25 05:04:00,PayPal,Success,204.96
PAY700609,ORD500609,2023-01-25 07:40:00,Debit Card,Success,111.22
PAY700610,ORD500610,2023-01-25 04:45:00,Debit Card,Success,65.79
PAY700611,ORD500611,2023-01-25 12:01:00,Debit Card,Success,364.26
PAY700612,ORD500612,2023-01-25 10:49:00,PayPal,Success,130.86
PAY700613,ORD500613,2023-01-25 10:14:00,Credit Card,Success,19.26
PAY700614,ORD500614,2023-01-25 11:32:00,Credit Card,Success,168.66
PAY700615,ORD500615,2023-01-25 17:05:00,Credit Card,Success,217.51
PAY700616,ORD500616,2023-01-25 18:59:00,PayPal,Success,124.96
PAY700617,ORD500617,2023-01-25 20:06:00,Credit Card,Success,395.02
PAY700618,ORD500618,2023-01-25 20:15:00,PayPal,Success,362.11
PAY700619,ORD500619,2023-01-25 18:36:00,PayPal,Success,304.34
PAY700620,ORD500620,2023-01-25 18:26:00,Debit Card,Success,56.65
PAY700621,ORD500621,2023-01-25 20:04:00,PayPal,Failed,37.65
PAY700622,ORD500622,2023-01-26 00:21:00,Gift Card,Refunded,103.45
PAY700623,ORD500623,2023-01-26 00:14:00,Debit Card,Success,330.51
PAY700624,ORD500624,2023-01-26 00:54:00,Debit Card,Success,72.86
PAY700625,ORD500625,2023-01-26 04:46:00,Credit Card,Failed,163.84
PAY700626,ORD500626,2023-01-26 06:47:00,Credit Card,Failed,400.56
PAY700627,ORD500627,2023-01-26 04:07:00,Gift Card,Success,155.3
PAY700628,ORD500628,2023-01-26 03:40:00,PayPal,Refunded,271.76
PAY700629,ORD500629,2023-01-26 05:58:00,Credit Card,Success,192.83
PAY700630,ORD500630,2023-01-26 04:35:00,Credit Card,Failed,111.18
PAY700631,ORD500631,2023-01-26 05:26:00,PayPal,Success,126.14
PAY700632,ORD500632,2023-01-26 08:21:00,Gift Card,Success,380.42
PAY700633,ORD500633,2023-01-26 06:59:00,Credit Card,Success,43.22
PAY700634,ORD500634,2023-01-26 11:03:00,Credit Card,Success,213.81
PAY700635,ORD500635,2023-01-26 07:55:00,Credit Card,Refunded,442.28
PAY700636,ORD500636,2023-01-26 08:00:00,Credit Card,Success,79.75
PAY700637,ORD500637,2023-01-26 09:43:00,Credit Card,Success,248.95
PAY700638,ORD500638,2023-01-26 15:05:00,Buy Now Pay Later,Success,159.5
PAY700639,ORD500639,2023-01-26 15:46:00,Credit Card,Success,129.55
PAY700640,ORD500640,2023-01-26 16:05:00,Credit Card,Success,106.04
PAY700641,ORD500641,2023-01-26 17:12:00,PayPal,Success,87.41
PAY700642,ORD500642,2023-01-26 15:04:00,Credit Card,Success,154.17
PAY700643,ORD500643,2023-01-26 16:04:00,Credit Card,Failed,601.07
PAY700644,ORD500644,2023-01-26 16:13:00,Credit Card,Success,380.05
PAY700645,ORD500645,2023-01-26 21:13:00,PayPal,Success,186.97
PAY700646,ORD500646,2023-01-26 17:09:00,PayPal,Success,255.9
PAY700647,ORD500647,2023-01-26 21:51:00,Credit Card,Success,0.0
PAY700648,ORD500648,2023-01-26 22:55:00,Debit Card,Success,97.7
PAY700649,ORD500649,2023-01-26 23:06:00,Credit Card,Success,193.26
PAY700650,ORD500650,2023-01-26 21:12:00,Credit Card,Refunded,81.58
PAY700651,ORD500651,2023-01-26 22:53:00,PayPal,Success,582.41
PAY700652,ORD500652,2023-01-27 02:25:00,PayPal,Success,890.68
PAY700653,ORD500653,2023-01-27 04:51:00,PayPal,Success,153.71
PAY700654,ORD500654,2023-01-27 00:09:00,Debit Card,Refunded,61.68
PAY700655,ORD500655,2023-01-27 02:37:00,PayPal,Success,459.59
PAY700656,ORD500656,2023-01-27 02:52:00,Credit Card,Refunded,628.72
PAY700657,ORD500657,2023-01-27 04:44:00,Credit Card,Success,234.55
PAY700658,ORD500658,2023-01-27 08:01:00,PayPal,Success,120.57
PAY700659,ORD500659,2023-01-27 08:02:00,Credit Card,Success,285.61
PAY700660,ORD500660,2023-01-27 07:25:00,Buy Now Pay Later,Success,299.13
PAY700661,ORD500661,2023-01-27 11:16:00,Gift Card,Success,70.97
PAY700662,ORD500662,2023-01-27 09:41:00,PayPal,Success,359.2
PAY700663,ORD500663,2023-01-27 07:45:00,PayPal,Success,56.65
PAY700664,ORD500664,2023-01-27 09:21:00,Credit Card,Success,53.08
PAY700665,ORD500665,2023-01-27 08:21:00,Debit Card,Success,230.96
PAY700666,ORD500666,2023-01-27 12:42:00,PayPal,Success,117.8
PAY700667,ORD500667,2023-01-27 09:59:00,Credit Card,Success,260.5
PAY700668,ORD500668,2023-01-27 10:34:00,Buy Now Pay Later,Success,178.0
PAY700669,ORD500669,2023-01-27 15:44:00,Credit Card,Success,205.54
PAY700670,ORD500670,2023-01-27 15:56:00,Credit Card,Success,105.45
PAY700671,ORD500671,2023-01-27 16:11:00,Credit Card,Success,153.1
PAY700672,ORD500672,2023-01-27 16:55:00,PayPal,Failed,131.1
PAY700673,ORD500673,2023-01-27 15:44:00,Credit Card,Success,287.03
PAY700674,ORD500674,2023-01-27 15:09:00,PayPal,Success,150.9
PAY700675,ORD500675,2023-01-27 17:15:00,PayPal,Refunded,178.0
PAY700676,ORD500676,2023-01-27 20:41:00,PayPal,Success,198.33
PAY700677,ORD500677,2023-01-27 20:52:00,Credit Card,Success,293.59
PAY700678,ORD500678,2023-01-27 20:05:00,PayPal,Success,53.08
PAY700679,ORD500679,2023-01-27 16:14:00,Debit Card,Success,123.0
PAY700680,ORD500680,2023-01-27 19:19:00,Credit Card,Success,86.17
PAY700681,ORD500681,2023-01-27 17:25:00,PayPal,Success,77.96
PAY700682,ORD500682,2023-01-27 20:49:00,Unknown,Success,66.91
PAY700683,ORD500683,2023-01-27 20:04:00,PayPal,Success,140.87
