event_id,customer_id,session_id,event_timestamp,device,traffic_source,event_type,product_id
EVT00000266,CUST105698,8a761021-0d8,2024-12-27 15:17:00,Mobile,Social Media,add_to_cart,PROD1061
EVT00000267,CUST105698,8a761021-0d8,2024-12-27 15:20:00,Mobile,Social Media,checkout_start,PROD1140
EVT00000268,CUST105613,b3cc1413-227,2024-11-03 14:27:00,Mobile,Organic Search,site_visit,
EVT00000269,CUST105613,b3cc1413-227,2024-11-03 14:31:00,Mobile,Organic Search,product_view,PROD1058
EVT00000270,CUST105613,b3cc1413-227,2024-11-03 14:35:00,Mobile,Organic Search,add_to_cart,PROD1213
EVT00000271,CUST105613,b3cc1413-227,2024-11-03 14:40:00,Mobile,Organic Search,checkout_start,PROD1060
EVT00000272,CUST105613,b3cc1413-227,2024-11-03 14:44:00,Mobile,Organic Search,purchase,PROD1145
EVT00000273,CUST101036,77108755-47f,2023-06-08 02:25:00,Mobile,Social Media,site_visit,
EVT00000274,CUST101036,77108755-47f,2023-06-08 02:26:00,Mobile,Social Media,product_view,PROD1047
EVT00000275,,92fcbcaf-e28,2023-05-06 02:28:00,Mobile,Referral,site_visit,
EVT00000276,CUST102934,872f5cb9-3ef,2023-08-22 13:24:00,Tablet,Organic Search,site_visit,
EVT00000277,CUST102934,872f5cb9-3ef,2023-08-22 13:27:00,Tablet,Organic Search,product_view,PROD1202
EVT00000278,CUST102934,872f5cb9-3ef,2023-08-22 13:29:00,Tablet,Organic Search,add_to_cart,PROD1017
EVT00000279,CUST105929,981e0c65-fcf,2024-10-10 15:31:00,Mobile,Email,site_visit,
EVT00000280,CUST105929,981e0c65-fcf,2024-10-10 15:36:00,Mobile,Email,product_view,PROD1061
EVT00000281,CUST105666,15e70822-d59,2025-06-10 17:24:00,Desktop,Organic Search,site_visit,
EVT00000282,CUST105666,15e70822-d59,2025-06-10 17:29:00,Desktop,Organic Search,product_view,PROD1035
EVT00000283,CUST105666,15e70822-d59,2025-06-10 17:34:00,Desktop,Organic Search,add_to_cart,PROD1066
EVT00000284,CUST103186,7e6f28a1-978,2025-08-10 20:25:00,Desktop,Paid Search,site_visit,
EVT00000285,CUST103186,7e6f28a1-978,2025-08-10 20:30:00,Desktop,Paid Search,product_view,PROD1025
EVT00000286,CUST103186,7e6f28a1-978,2025-08-10 20:34:00,Desktop,Paid Search,add_to_cart,PROD1109
EVT00000287,CUST103186,7e6f28a1-978,2025-08-10 20:35:00,Desktop,Paid Search,checkout_start,PROD1229
EVT00000288,CUST103186,7e6f28a1-978,2025-08-10 20:38:00,Desktop,Paid Search,purchase,PROD1077
EVT00000289,CUST104092,de1d1bd4-af7,2023-03-15 13:32:00,Desktop,Paid Search,site_visit,
EVT00000290,CUST103408,fffff377-bcb,2025-01-25 09:07:00,Desktop,Social Media,site_visit,
EVT00000291,,88335a13-247,2025-10-19 08:34:00,Desktop,Email,site_visit,
EVT00000292,,88335a13-247,2025-10-19 08:39:00,Desktop,Email,product_view,PROD1012
EVT00000293,,88335a13-247,2025-10-19 08:42:00,Desktop,Email,add_to_cart,PROD1193
EVT00000294,CUST105047,e0fc9857-f56,2025-04-16 00:56:00,Mobile,Paid Search,site_visit,
EVT00000295,CUST105047,e0fc9857-f56,2025-04-16 00:58:00,Mobile,Paid Search,product_view,PROD1062
EVT00000296,CUST105370,104024c0-3cd,2025-10-13 05:16:00,Mobile,Paid Search,site_visit,
EVT00000297,CUST105830,46236afa-2f7,2023-12-16 03:12:00,Mobile,Organic Search,site_visit,
EVT00000298,CUST105830,46236afa-2f7,2023-12-16 03:17:00,Mobile,Organic Search,product_view,PROD1012
EVT00000299,CUST105830,46236afa-2f7,2023-12-16 03:20:00,Mobile,Organic Search,add_to_cart,PROD1050
EVT00000300,CUST105830,46236afa-2f7,2023-12-16 03:23:00,Mobile,Organic Search,checkout_start,PROD1082
EVT00000301,CUST101647,e2a053ef-f42,2024-08-01 04:34:00,Mobile,Paid Search,site_visit,
EVT00000302,CUST101647,e2a053ef-f42,2024-08-01 04:37:00,Mobile,Paid Search,product_view,PROD1159
EVT00000303,CUST105796,8e911df4-141,2025-08-09 12:29:00,Mobile,Social Media,site_visit,
EVT00000304,CUST100821,e643452d-941,2025-11-06 00:21:00,Mobile,Email,site_visit,
EVT00000305,CUST101419,153a3f4a-b45,2025-10-03 21:19:00,Unknown,Social Media,site_visit,
EVT00000306,CUST101419,153a3f4a-b45,2025-10-03 21:23:00,Desktop,Social Media,product_view,PROD1057
EVT00000307,CUST100276,fadca165-e0f,2025-07-13 22:22:00,Desktop,Paid Search,site_visit,
EVT00000308,CUST100276,fadca165-e0f,2025-07-13 22:27:00,Desktop,Paid Search,product_view,PROD1113
EVT00000309,CUST104134,63cb46f9-1c2,2024-12-26 21:18:00,Tablet,Organic Search,site_visit,
EVT00000310,CUST104134,63cb46f9-1c2,2024-12-26 21:20:00,Tablet,Organic Search,product_view,PROD1006
EVT00000311,CUST106382,b0b40a95-093,2025-12-10 03:31:00,Desktop,Social Media,site_visit,
EVT00000312,CUST101750,e586589a-2b8,2023-04-09 10:16:00,Mobile,Email,site_visit,
EVT00000313,CUST101750,e586589a-2b8,2023-04-09 10:20:00,Mobile,Email,product_view,PROD1063
EVT00000314,CUST106611,ac43a14b-c48,2023-01-21 16:24:00,Desktop,Direct,site_visit,
EVT00000315,CUST101672,b9950a5b-29c,2023-10-28 04:50:00,Mobile,Social Media,site_visit,
EVT00000316,CUST103711,65fb309e-0d4,2025-02-16 17:31:00,Mobile,Email,site_visit,
EVT00000317,CUST106024,fd05c818-371,2024-07-06 01:21:00,Mobile,Referral,site_visit,
EVT00000318,CUST106024,fd05c818-371,2024-07-06 01:26:00,Mobile,Referral,product_view,PROD1049
EVT00000319,CUST104999,fe3035de-2e2,2025-02-28 04:04:00,Mobile,Referral,site_visit,
EVT00000320,CUST104999,fe3035de-2e2,2025-02-28 04:06:00,Mobile,Referral,product_view,PROD1014
EVT00000321,CUST102611,d80e4087-04e,2024-01-28 13:11:00,Mobile,Direct,site_visit,
EVT00000322,CUST102855,e3a8f301-877,2025-07-17 13:29:00,Mobile,Direct,site_visit,
EVT00000323,CUST103344,a9445f3c-59f,2024-02-21 13:07:00,Mobile,Social Media,site_visit,
EVT00000324,,ed29f389-902,2024-08-29 00:05:00,Mobile,Paid Search,site_visit,
EVT00000325,CUST105006,77231e32-f6b,2024-09-23 16:27:00,Mobile,Paid Search,site_visit,
EVT00000326,CUST105006,77231e32-f6b,2024-09-23 16:29:00,Mobile,Paid Search,product_view,PROD1091
EVT00000327,CUST105006,77231e32-f6b,2024-09-23 16:31:00,Mobile,Paid Search,add_to_cart,PROD1159
EVT00000328,CUST105006,77231e32-f6b,2024-09-23 16:34:00,Mobile,Paid Search,checkout_start,PROD1122
EVT00000329,CUST105006,77231e32-f6b,2024-09-23 16:39:00,Mobile,Paid Search,purchase,PROD1213
EVT00000330,CUST101513,f0d02901-65c,2024-11-22 09:23:00,Tablet,Organic Search,site_visit,
EVT00000331,CUST101513,f0d02901-65c,2024-11-22 09:25:00,Tablet,Organic Search,product_view,PROD1103
EVT00000332,CUST101513,f0d02901-65c,2024-11-22 09:29:00,Tablet,Organic Search,add_to_cart,PROD1253
EVT00000333,,d8f34689-8e3,2025-03-24 02:48:00,Desktop,Organic Search,site_visit,
EVT00000334,,d8f34689-8e3,2025-03-24 02:49:00,Desktop,Organic Search,product_view,PROD1253
EVT00000335,,0d5962b2-56e,2023-07-12 07:56:00,Mobile,Referral,site_visit,
EVT00000336,CUST106918,ffd99aa4-c3a,2025-10-09 09:33:00,Desktop,Direct,site_visit,
EVT00000337,CUST106918,ffd99aa4-c3a,2025-10-09 09:37:00,Desktop,Direct,product_view,PROD1171
EVT00000338,,58da8f85-1cc,2025-02-07 00:25:00,Desktop,Direct,site_visit,
EVT00000339,,58da8f85-1cc,2025-02-07 00:28:00,Desktop,Direct,product_view,PROD1172
EVT00000340,CUST106729,1687c3ab-2f8,2025-11-12 07:35:00,Desktop,Paid Search,site_visit,
EVT00000341,CUST105855,f6f88edf-c03,2023-11-05 22:08:00,Mobile,Organic Search,site_visit,
EVT00000342,CUST105855,f6f88edf-c03,2023-11-05 22:13:00,Mobile,Organic Search,product_view,PROD1078
EVT00000343,CUST103322,03a5e3a2-b0a,2025-11-23 19:31:00,Mobile,Organic Search,site_visit,
EVT00000344,CUST105542,0def58c6-b26,2025-10-02 23:48:00,Mobile,Organic Search,site_visit,
EVT00000345,CUST105622,af49bfff-1aa,2024-02-23 12:55:00,Tablet,Paid Search,site_visit,
EVT00000346,CUST105622,af49bfff-1aa,2024-02-23 12:56:00,Tablet,Paid Search,product_view,PROD1001
EVT00000347,CUST100231,32cb49f5-679,2025-11-22 04:33:00,Mobile,Organic Search,site_visit,
EVT00000348,,0a833b57-de5,2024-12-30 03:40:00,Desktop,Social Media,site_visit,
EVT00000349,,0a833b57-de5,2024-12-30 03:45:00,Desktop,Social Media,product_view,PROD1238
EVT00000350,CUST104723,999b097b-4a6,2024-04-01 23:44:00,Mobile,Direct,site_visit,
EVT00000351,,cf13003f-264,2025-06-29 00:03:00,Mobile,Paid Search,site_visit,
EVT00000352,CUST106833,fc4f905a-aed,2025-06-16 02:30:00,Tablet,Direct,site_visit,
EVT00000353,CUST101724,d434e08d-24b,2025-09-04 15:54:00,Desktop,Paid Search,site_visit,
EVT00000354,CUST101724,d434e08d-24b,2025-09-04 15:59:00,Desktop,Paid Search,product_view,PROD1043
EVT00000355,,097be4a3-cd9,2025-02-27 21:33:00,Mobile,Paid Search,site_visit,
EVT00000356,CUST101157,73249ea1-32c,2025-08-25 13:55:00,Desktop,Direct,site_visit,
EVT00000357,CUST101157,73249ea1-32c,2025-08-25 13:59:00,Desktop,Direct,product_view,PROD1017
EVT00000358,CUST100402,2bdf39c1-891,2023-10-23 14:07:00,Unknown,Direct,site_visit,
EVT00000359,CUST100402,2bdf39c1-891,2023-10-23 14:09:00,Desktop,Direct,product_view,PROD1120
EVT00000360,CUST100402,2bdf39c1-891,2023-10-23 14:10:00,Desktop,Direct,add_to_cart,PROD1175
EVT00000361,CUST100402,2bdf39c1-891,2023-10-23 14:11:00,Desktop,Direct,checkout_start,PROD1004
EVT00000362,,fb382626-cb4,2023-12-04 03:49:00,Mobile,Organic Search,site_visit,
EVT00000363,,fb382626-cb4,2023-12-04 03:53:00,Mobile,Organic Search,product_view,PROD1172
EVT00000364,CUST104031,b82d7e6e-36a,2024-12-14 08:02:00,Mobile,Referral,site_visit,
EVT00000365,,3f40d57d-f6d,2023-05-18 23:00:00,Mobile,Paid Search,site_visit,
EVT00000366,,3f40d57d-f6d,2023-05-18 23:02:00,Mobile,Paid Search,product_view,PROD1150
EVT00000367,CUST105501,b3e63b7b-98b,2025-05-21 02:14:00,Desktop,Email,site_visit,
EVT00000368,CUST105501,b3e63b7b-98b,2025-05-21 02:17:00,Desktop,Email,product_view,PROD1176
EVT00000369,CUST105725,23a02112-bc5,2023-10-22 16:15:00,Mobile,Referral,site_visit,
EVT00000370,CUST103634,6270d75d-191,2024-12-19 08:39:00,Desktop,Direct,site_visit,
EVT00000371,CUST103634,6270d75d-191,2024-12-19 08:40:00,Desktop,Direct,product_view,PROD1037
EVT00000372,CUST101902,29fa64c4-20d,2025-11-09 16:30:00,Mobile,Direct,site_visit,
EVT00000373,CUST105345,f5ddfdaf-c14,2025-10-15 15:33:00,Mobile,Email,site_visit,
EVT00000374,CUST105345,f5ddfdaf-c14,2025-10-15 15:34:00,Mobile,Email,product_view,PROD1102
EVT00000375,CUST105345,f5ddfdaf-c14,2025-10-15 15:35:00,Mobile,Email,add_to_cart,PROD1026
EVT00000376,CUST104927,199cbd99-fab,2023-04-08 15:16:00,Mobile,Social Media,site_visit,
EVT00000377,CUST104927,199cbd99-fab,2023-04-08 15:21:00,Mobile,Social Media,product_view,PROD1159
EVT00000378,CUST104927,199cbd99-fab,2023-04-08 15:25:00,Mobile,Social Media,add_to_cart,PROD1074
EVT00000379,CUST102582,c588512f-ad9,2024-10-13 03:09:00,Mobile,Paid Search,site_visit,
EVT00000380,CUST102582,c588512f-ad9,2024-10-13 03:14:00,Mobile,Paid Search,product_view,PROD1182
EVT00000381,,5b80cc4d-1f8,2024-02-04 22:49:00,Mobile,Direct,site_visit,
EVT00000382,,5b80cc4d-1f8,2024-02-04 22:51:00,Mobile,Direct,product_view,PROD1121
EVT00000383,CUST106285,430e6e56-5e0,2024-07-29 02:11:00,Desktop,Paid Search,site_visit,
EVT00000384,CUST106285,430e6e56-5e0,2024-07-29 02:14:00,Desktop,Paid Search,product_view,PROD1146
EVT00000385,CUST106285,430e6e56-5e0,2024-07-29 02:16:00,Desktop,Paid Search,add_to_cart,PROD1163
EVT00000386,CUST106285,430e6e56-5e0,2024-07-29 02:19:00,Desktop,Paid Search,checkout_start,PROD1248
EVT00000387,CUST106285,430e6e56-5e0,2024-07-29 02:23:00,Desktop,Paid Search,purchase,PROD1157
EVT00000388,CUST103916,b7e294a9-cba,2024-04-09 22:57:00,Mobile,Social Media,site_visit,
EVT00000389,CUST103916,b7e294a9-cba,2024-04-09 23:01:00,Mobile,Social Media,product_view,PROD1087
EVT00000390,CUST100993,0356c066-ca6,2024-04-01 20:17:00,Desktop,Organic Search,site_visit,
EVT00000391,CUST100993,0356c066-ca6,2024-04-01 20:18:00,Desktop,Organic Search,product_view,PROD1038
EVT00000392,CUST105395,a2cdd0bb-6ef,2023-02-08 14:42:00,Mobile,Referral,site_visit,
EVT00000393,CUST105395,a2cdd0bb-6ef,2023-02-08 14:45:00,Mobile,Referral,product_view,PROD1248
EVT00000394,CUST104691,598b807d-752,2024-11-29 15:14:00,Tablet,Email,site_visit,
EVT00000395,CUST105218,2bcbae99-a6c,2025-08-21 14:10:00,Desktop,Social Media,site_visit,
EVT00000396,CUST105218,2bcbae99-a6c,2025-08-21 14:15:00,Desktop,Social Media,product_view,PROD1190
EVT00000397,CUST105218,2bcbae99-a6c,2025-08-21 14:18:00,Desktop,Social Media,add_to_cart,PROD1224
EVT00000398,CUST105218,2bcbae99-a6c,2025-08-21 14:19:00,Desktop,Social Media,checkout_start,PROD1189
EVT00000399,CUST103803,55e347a4-1f0,2024-07-30 00:17:00,Tablet,Direct,site_visit,
EVT00000400,CUST103803,55e347a4-1f0,2024-07-30 00:18:00,Tablet,Direct,product_view,PROD1242
EVT00000401,CUST103803,55e347a4-1f0,2024-07-30 00:20:00,Tablet,Direct,add_to_cart,PROD1038
EVT00000402,CUST102244,5df167cd-45f,2023-11-13 19:11:00,Desktop,Email,site_visit,
EVT00000403,CUST105796,c3ffe352-e62,2023-12-13 18:06:00,Mobile,Email,site_visit,
EVT00000404,CUST105796,c3ffe352-e62,2023-12-13 18:08:00,Mobile,Email,product_view,PROD1197
EVT00000405,CUST105796,c3ffe352-e62,2023-12-13 18:11:00,Mobile,Email,add_to_cart,PROD1240
EVT00000406,CUST105796,c3ffe352-e62,2023-12-13 18:14:00,Mobile,Email,checkout_start,PROD1186
EVT00000407,CUST105796,c3ffe352-e62,2023-12-13 18:18:00,Mobile,Email,purchase,PROD1166
EVT00000408,CUST100641,f69d1fac-f21,2025-10-15 10:45:00,Mobile,Social Media,site_visit,
EVT00000409,CUST100641,f69d1fac-f21,2025-10-15 10:50:00,Mobile,Social Media,product_view,PROD1259
EVT00000410,CUST101035,dc61a0bd-f2c,2023-08-23 04:47:00,Mobile,Paid Search,site_visit,
EVT00000411,CUST101183,f02da205-e95,2025-12-10 20:47:00,Mobile,Referral,site_visit,
EVT00000412,CUST101183,f02da205-e95,2025-12-10 20:52:00,Mobile,Referral,product_view,PROD1036
EVT00000413,,ec8b4037-625,2024-06-27 23:40:00,Mobile,Paid Search,site_visit,
EVT00000414,,ec8b4037-625,2024-06-27 23:44:00,Mobile,Paid Search,product_view,PROD1029
EVT00000415,CUST102349,c0348b8c-b48,2023-11-06 17:17:00,Mobile,Social Media,site_visit,
EVT00000416,CUST102349,c0348b8c-b48,2023-11-06 17:19:00,Mobile,Social Media,product_view,PROD1101
EVT00000417,CUST102349,c0348b8c-b48,2023-11-06 17:23:00,Mobile,Social Media,add_to_cart,PROD1040
EVT00000418,CUST102349,c0348b8c-b48,2023-11-06 17:27:00,Mobile,Social Media,checkout_start,PROD1240
EVT00000419,CUST102349,c0348b8c-b48,2023-11-06 17:28:00,Mobile,Social Media,purchase,PROD1229
EVT00000420,CUST101429,efa0b270-fc9,2025-12-23 16:00:00,Desktop,Organic Search,site_visit,
EVT00000421,CUST101429,efa0b270-fc9,2025-12-23 16:04:00,Desktop,Organic Search,product_view,PROD1000
EVT00000422,CUST100184,aa981f6c-a54,2025-03-23 07:20:00,Unknown,Organic Search,site_visit,
EVT00000423,CUST100184,aa981f6c-a54,2025-03-23 07:21:00,Desktop,Organic Search,product_view,PROD1177
EVT00000424,CUST100184,aa981f6c-a54,2025-03-23 07:25:00,Desktop,Organic Search,add_to_cart,PROD1143
EVT00000425,CUST100184,aa981f6c-a54,2025-03-23 07:28:00,Desktop,Organic Search,checkout_start,PROD1221
EVT00000426,CUST100184,aa981f6c-a54,2025-03-23 07:32:00,Desktop,Organic Search,purchase,PROD1185
EVT00000427,,b9072bca-cc4,2025-03-03 19:51:00,Desktop,Email,site_visit,
EVT00000428,,15b35fac-276,2025-10-19 01:15:00,Mobile,Paid Search,site_visit,
EVT00000429,CUST101631,74a8b59a-887,2023-05-14 03:29:00,Mobile,Social Media,site_visit,
EVT00000430,CUST101631,74a8b59a-887,2023-05-14 03:32:00,Mobile,Social Media,product_view,PROD1002
EVT00000431,CUST103546,fd68eb49-692,2023-06-04 13:33:00,Mobile,Paid Search,site_visit,
EVT00000432,CUST103546,fd68eb49-692,2023-06-04 13:36:00,Mobile,Paid Search,product_view,PROD1023
EVT00000433,CUST103546,fd68eb49-692,2023-06-04 13:39:00,Mobile,Paid Search,add_to_cart,PROD1141
EVT00000434,CUST104586,2dd648fd-de8,2023-12-27 19:24:00,Mobile,Organic Search,site_visit,
EVT00000435,CUST103851,5d03a710-82c,2023-09-11 15:57:00,Tablet,Direct,site_visit,
EVT00000436,,3a7da763-7d5,2023-11-16 07:10:00,Desktop,Direct,site_visit,
EVT00000437,,3a7da763-7d5,2023-11-16 07:14:00,Desktop,Direct,product_view,PROD1057
EVT00000438,CUST100752,89ea7dde-717,2023-02-05 08:54:00,Desktop,Direct,site_visit,
EVT00000439,CUST100752,89ea7dde-717,2023-02-05 08:58:00,Desktop,Direct,product_view,PROD1087
EVT00000440,CUST102395,0cf98db8-839,2024-01-22 01:55:00,Desktop,Paid Search,site_visit,
EVT00000441,CUST102395,0cf98db8-839,2024-01-22 01:56:00,Desktop,Paid Search,product_view,PROD1104
EVT00000442,,a2f95fa1-de5,2023-04-10 01:16:00,Desktop,Social Media,site_visit,
EVT00000443,CUST104794,b6328218-7bd,2023-08-31 11:19:00,Mobile,Direct,site_visit,
EVT00000444,CUST104794,b6328218-7bd,2023-08-31 11:20:00,Mobile,Direct,product_view,PROD1100
EVT00000445,CUST105113,b57cfd12-09f,2023-10-08 05:41:00,Desktop,Paid Search,site_visit,
EVT00000446,CUST105113,b57cfd12-09f,2023-10-08 05:42:00,Desktop,Paid Search,product_view,PROD1095
EVT00000447,CUST103514,31316081-cd7,2023-04-19 12:00:00,Tablet,Organic Search,site_visit,
EVT00000448,CUST103514,31316081-cd7,2023-04-19 12:04:00,Tablet,Organic Search,product_view,PROD1017
EVT00000449,CUST103216,1fd0e3b9-1aa,2024-01-17 06:23:00,Mobile,Paid Search,site_visit,
EVT00000450,CUST103216,1fd0e3b9-1aa,2024-01-17 06:28:00,Mobile,Paid Search,product_view,PROD1067
EVT00000451,CUST103216,1fd0e3b9-1aa,2024-01-17 06:33:00,Mobile,Paid Search,add_to_cart,PROD1172
EVT00000452,CUST103101,90500d10-a59,2023-11-08 12:43:00,Mobile,Social Media,site_visit,
EVT00000453,CUST103101,90500d10-a59,2023-11-08 12:45:00,Mobile,Social Media,product_view,PROD1190
EVT00000454,,b5aa2db7-ed2,2023-04-30 12:07:00,Mobile,Social Media,site_visit,
EVT00000455,,b5aa2db7-ed2,2023-04-30 12:08:00,Mobile,Social Media,product_view,PROD1159
EVT00000456,,b5aa2db7-ed2,2023-04-30 12:11:00,Mobile,Social Media,add_to_cart,PROD1064
EVT00000457,,b5aa2db7-ed2,2023-04-30 12:15:00,Mobile,Social Media,checkout_start,PROD1029
EVT00000458,CUST100761,3d9e6b88-71c,2024-11-27 09:23:00,Desktop,Organic Search,site_visit,
EVT00000459,CUST100761,3d9e6b88-71c,2024-11-27 09:24:00,Desktop,Organic Search,product_view,PROD1006
EVT00000460,CUST101381,6d2a92b2-946,2024-12-11 15:57:00,Mobile,Organic Search,site_visit,
EVT00000461,CUST101381,6d2a92b2-946,2024-12-11 15:58:00,Mobile,Organic Search,product_view,PROD1225
EVT00000462,CUST104180,9bdfc8d1-0a3,2025-03-17 23:58:00,Desktop,Referral,site_visit,
EVT00000463,CUST104180,9bdfc8d1-0a3,2025-03-17 23:59:00,Desktop,Referral,product_view,PROD1032
EVT00000464,CUST100279,aecc8583-91d,2025-04-28 22:24:00,Mobile,Organic Search,site_visit,
EVT00000465,CUST100279,aecc8583-91d,2025-04-28 22:29:00,Mobile,Organic Search,product_view,PROD1062
EVT00000466,CUST101263,17089267-b21,2024-01-02 06:42:00,Desktop,Social Media,site_visit,
EVT00000467,CUST102407,4b9f9d8f-575,2025-12-28 09:34:00,Desktop,Direct,site_visit,
EVT00000468,CUST102407,4b9f9d8f-575,2025-12-28 09:35:00,Desktop,Direct,product_view,PROD1076
EVT00000469,CUST101347,ceedf46f-245,2025-06-06 22:18:00,Mobile,Paid Search,site_visit,
EVT00000470,CUST101347,ceedf46f-245,2025-06-06 22:21:00,Mobile,Paid Search,product_view,PROD1115
EVT00000471,CUST101347,ceedf46f-245,2025-06-06 22:23:00,Mobile,Paid Search,add_to_cart,PROD1112
EVT00000472,CUST101347,ceedf46f-245,2025-06-06 22:27:00,Mobile,Paid Search,checkout_start,PROD1186
EVT00000473,CUST101347,ceedf46f-245,2025-06-06 22:28:00,Mobile,Paid Search,purchase,PROD1112
EVT00000474,,a492a28c-ac2,2024-10-26 11:48:00,Mobile,Social Media,site_visit,
EVT00000475,CUST102174,e86c7578-56b,2023-01-20 19:25:00,Mobile,Direct,site_visit,
EVT00000476,CUST102174,e86c7578-56b,2023-01-20 19:28:00,Mobile,Direct,product_view,PROD1089
EVT00000477,CUST104650,89d341dd-30f,2025-01-30 12:15:00,Desktop,Social Media,site_visit,
EVT00000478,CUST104650,89d341dd-30f,2025-01-30 12:17:00,Desktop,Social Media,product_view,PROD1242
EVT00000479,CUST104650,89d341dd-30f,2025-01-30 12:18:00,Desktop,Social Media,add_to_cart,PROD1032
EVT00000480,CUST104650,89d341dd-30f,2025-01-30 12:21:00,Desktop,Social Media,checkout_start,PROD1156
EVT00000481,CUST104650,89d341dd-30f,2025-01-30 12:22:00,Desktop,Social Media,purchase,PROD1038
EVT00000482,CUST106629,155b0e25-b8d,2025-12-12 16:44:00,Desktop,Organic Search,site_visit,
EVT00000483,CUST106618,985e586a-731,2025-05-23 03:19:00,Tablet,Email,site_visit,
EVT00000484,CUST106546,d9f1c7be-1c4,2024-09-20 08:21:00,Mobile,Social Media,site_visit,
EVT00000485,CUST103770,ab7954c8-9fc,2025-06-15 23:27:00,Tablet,Paid Search,site_visit,
EVT00000486,CUST103770,ab7954c8-9fc,2025-06-15 23:28:00,Tablet,Paid Search,product_view,PROD1030
EVT00000487,CUST103770,ab7954c8-9fc,2025-06-15 23:31:00,Tablet,Paid Search,add_to_cart,PROD1024
EVT00000488,CUST106450,e98ffc3c-890,2024-05-18 03:48:00,Mobile,Paid Search,site_visit,
EVT00000489,CUST106450,e98ffc3c-890,2024-05-18 03:49:00,Mobile,Paid Search,product_view,PROD1024
EVT00000490,CUST103231,9b54741f-6bd,2025-03-05 12:56:00,Mobile,Referral,site_visit,
EVT00000491,CUST105505,490432d3-882,2024-09-19 15:07:00,Mobile,Referral,site_visit,
EVT00000492,CUST105505,490432d3-882,2024-09-19 15:11:00,Mobile,Referral,product_view,PROD1252
EVT00000493,CUST100773,bb622b3d-210,2023-08-08 08:30:00,Mobile,Organic Search,site_visit,
EVT00000494,CUST100773,bb622b3d-210,2023-08-08 08:34:00,Mobile,Organic Search,product_view,PROD1137
EVT00000495,CUST102807,5bfbbc10-e26,2024-04-03 08:35:00,Mobile,Paid Search,site_visit,
EVT00000496,CUST102807,5bfbbc10-e26,2024-04-03 08:36:00,Mobile,Paid Search,product_view,PROD1111
EVT00000497,CUST101298,c7d95363-62b,2023-01-27 00:33:00,Mobile,Paid Search,site_visit,
EVT00000498,CUST101298,c7d95363-62b,2023-01-27 00:35:00,Mobile,Paid Search,product_view,PROD1073
EVT00000499,CUST101298,c7d95363-62b,2023-01-27 00:37:00,Mobile,Paid Search,add_to_cart,PROD1127
EVT00000500,CUST101298,c7d95363-62b,2023-01-27 00:41:00,Mobile,Paid Search,checkout_start,PROD1033
EVT00000501,CUST103454,d3e6a0bd-b3b,2024-05-20 18:49:00,Mobile,Paid Search,site_visit,
EVT00000502,CUST105623,34de76c0-e01,2025-05-22 10:43:00,Mobile,Social Media,site_visit,
EVT00000503,CUST100377,7fcf7c9c-27c,2024-02-13 08:47:00,Mobile,Email,site_visit,
