customer_id,last_order_date,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment,customer_segment,acquisition_channel
CUST100325,2025-07-18 01:43:00,1,370.32000000000005,166,3,1,3,313,Others,Budget,Affiliate
CUST100326,2025-11-30 04:38:00,5,658.77145,31,5,4,4,544,Champions,Budget,Direct
CUST100327,2025-10-30 13:15:00,10,2010.0895,62,4,5,5,455,Champions,Premium,Affiliate
CUST100328,2025-11-06 14:56:00,2,98.44,55,4,2,1,421,Potential Loyalists,Budget,Paid Search
CUST100329,2025-09-28 14:29:00,6,1297.77239,94,4,5,5,455,Champions,Budget,Affiliate
CUST100330,2024-09-24 10:22:00,3,740.0079000000001,463,2,3,4,234,At Risk,Mainstream,Organic Search
CUST100331,2024-03-02 09:32:00,1,121.73,669,1,1,1,111,Lost Customers,Premium,Paid Search
CUST100333,2025-11-04 10:43:00,12,2851.8550099999998,57,4,5,5,455,Champions,Mainstream,Organic Search
CUST100334,2025-10-05 15:31:00,3,702.1800000000001,87,4,3,4,434,Potential Loyalists,Budget,Referral
CUST100335,2025-04-15 20:42:00,5,1113.71296,260,3,4,5,345,Loyal Customers,Mainstream,Paid Search
CUST100336,2024-02-18 04:10:00,3,488.79,682,1,3,3,133,Others,Budget,Social Media
CUST100337,2025-09-02 18:37:00,4,526.08786,120,4,4,3,443,Loyal Customers,Premium,Organic Search
CUST100338,2025-08-12 20:55:00,3,433.86,141,4,3,3,433,Potential Loyalists,Mainstream,Paid Search
CUST100339,2023-12-05 20:22:00,1,587.63,757,1,1,4,114,Lost Customers,Premium,Direct
CUST100340,2024-06-01 23:10:00,1,37.9,577,2,1,1,211,Lost Customers,Mainstream,Social Media
CUST100342,2025-05-19 10:31:00,1,65.69,226,3,1,1,311,Others,Mainstream,Referral
CUST100343,2025-12-08 22:08:00,3,453.19536,23,5,3,3,533,Potential Loyalists,Mainstream,Direct
CUST100344,2024-09-09 07:53:00,2,527.48,478,2,2,3,223,Lost Customers,Budget,Social Media
CUST100345,2025-11-20 20:08:00,5,928.43688,41,5,4,4,544,Champions,Premium,Paid Search
CUST100347,2025-09-06 21:04:00,18,3566.3237599999998,116,4,5,5,455,Champions,Mainstream,Organic Search
CUST100348,2024-11-27 21:42:00,3,440.59458,399,2,3,3,233,At Risk,Mainstream,Paid Search
CUST100349,2025-09-05 09:02:00,1,411.4,117,4,1,3,413,New Customers,Mainstream,Paid Search
CUST100350,2025-10-26 07:42:00,6,1118.47192,66,4,5,5,455,Champions,Mainstream,Paid Search
CUST100351,2025-12-19 09:00:00,22,3700.79097,12,5,5,5,555,Champions,Mainstream,Affiliate
CUST100352,2025-06-20 04:39:00,5,805.61185,194,3,4,4,344,Loyal Customers,Mainstream,Affiliate
CUST100353,2025-09-09 03:36:00,2,425.1,113,4,2,3,423,Potential Loyalists,Mainstream,Social Media
CUST100355,2025-11-10 19:53:00,4,1320.5820899999999,51,5,4,5,545,Champions,Mainstream,Direct
CUST100356,2025-05-13 03:30:00,6,1046.1145,232,3,5,5,355,Loyal Customers,Premium,Social Media
CUST100357,2025-12-20 06:09:00,3,419.64284000000004,11,5,3,3,533,Potential Loyalists,Mainstream,Email
CUST100358,2025-11-30 06:24:00,3,853.55476,31,5,3,4,534,Potential Loyalists,Budget,Affiliate
CUST100359,2025-05-17 06:32:00,5,1271.10015,228,3,4,5,345,Loyal Customers,Mainstream,Paid Search
CUST100360,2024-11-12 13:00:00,1,92.62314,414,2,1,1,211,Lost Customers,Premium,Paid Search
CUST100363,2023-09-01 22:29:00,2,222.09,852,1,2,2,122,Lost Customers,Premium,Paid Search
CUST100364,2025-10-19 07:31:00,1,96.83,73,4,1,1,411,New Customers,Budget,Organic Search
CUST100365,2023-07-13 15:10:00,2,438.05226999999996,902,1,2,3,123,Lost Customers,Premium,Email
CUST100366,2025-02-10 15:53:00,2,520.7,324,3,2,3,323,Others,Premium,Social Media
CUST100367,2025-12-13 02:28:00,3,673.7326,18,5,3,4,534,Potential Loyalists,Mainstream,Direct
CUST100368,2025-04-12 17:59:00,4,495.35353,263,3,4,3,343,Loyal Customers,Premium,Direct
CUST100369,2025-12-07 17:41:00,20,3241.25048,24,5,5,5,555,Champions,Mainstream,Social Media
CUST100370,2025-10-24 18:16:00,14,4207.1065100000005,68,4,5,5,455,Champions,Mainstream,Email
CUST100371,2025-07-20 12:25:00,2,1131.83416,164,3,2,5,325,Others,Premium,Email
CUST100372,2025-11-11 11:54:00,22,4177.83284,50,5,5,5,555,Champions,Budget,Paid Search
CUST100373,2024-11-30 03:48:00,2,506.49639,396,2,2,3,223,Lost Customers,Budget,Social Media
CUST100377,2025-04-02 12:25:00,3,306.50711,273,3,3,2,332,At Risk,Premium,Paid Search
CUST100378,2025-12-07 18:58:00,14,2408.9357099999997,24,5,5,5,555,Champions,Premium,Direct
CUST100379,2023-07-09 03:15:00,1,56.975570000000005,906,1,1,1,111,Lost Customers,Premium,Email
CUST100380,2025-11-30 07:40:00,3,227.64087,31,5,3,2,532,Potential Loyalists,Mainstream,Paid Search
CUST100381,2025-08-04 05:07:00,3,268.49685,149,4,3,2,432,Potential Loyalists,Premium,Organic Search
CUST100382,2025-07-06 13:29:00,1,192.13,178,3,1,2,312,Others,Budget,Direct
CUST100383,2025-04-03 10:17:00,2,286.67434000000003,272,3,2,2,322,Others,Mainstream,Organic Search
CUST100385,2025-11-17 20:16:00,9,2276.22169,44,5,5,5,555,Champions,Budget,Social Media
CUST100386,2025-05-01 17:46:00,6,1455.01512,244,3,5,5,355,Loyal Customers,Budget,Social Media
CUST100387,2025-08-20 20:26:00,2,373.86,133,4,2,3,423,Potential Loyalists,Budget,Social Media
CUST100388,2025-04-24 05:56:00,2,549.6099999999999,251,3,2,4,324,Others,Premium,Social Media
CUST100389,2025-09-03 22:51:00,5,878.92205,119,4,4,4,444,Champions,Mainstream,Direct
CUST100390,2025-10-20 22:02:00,36,7810.46958,72,4,5,5,455,Champions,Premium,Organic Search
CUST100392,2025-11-21 04:34:00,4,828.42276,40,5,4,4,544,Champions,Mainstream,Organic Search
CUST100393,2025-10-17 12:25:00,2,109.86880000000001,75,4,2,1,421,Potential Loyalists,Budget,Referral
CUST100394,2025-06-13 06:18:00,10,2126.18275,201,3,5,5,355,Loyal Customers,Premium,Social Media
CUST100395,2023-07-20 07:25:00,1,84.99,895,1,1,1,111,Lost Customers,Budget,Referral
CUST100397,2023-05-04 02:16:00,1,303.9,972,1,1,2,112,Lost Customers,Premium,Social Media
CUST100398,2025-01-28 00:17:00,2,495.45000000000005,337,3,2,3,323,Others,Mainstream,Direct
CUST100399,2025-07-02 15:53:00,1,309.62,182,3,1,3,313,Others,Premium,Social Media
CUST100402,2025-08-31 10:51:00,2,276.47,122,4,2,2,422,Potential Loyalists,Budget,Referral
CUST100403,2023-11-04 22:13:00,1,118.79,788,1,1,1,111,Lost Customers,Mainstream,Organic Search
CUST100405,2025-11-25 17:45:00,11,2004.02934,36,5,5,5,555,Champions,Mainstream,Organic Search
CUST100406,2025-04-27 22:28:00,1,338.58,248,3,1,3,313,Others,Premium,Organic Search
CUST100408,2025-03-08 05:31:00,1,52.95,298,3,1,1,311,Others,Premium,Organic Search
CUST100409,2023-06-08 21:12:00,1,424.22,937,1,1,3,113,Lost Customers,Mainstream,Paid Search
CUST100410,2025-10-08 08:01:00,5,637.21567,84,4,4,4,444,Champions,Budget,Referral
CUST100411,2024-07-23 09:28:00,3,196.411,526,2,3,2,232,At Risk,Mainstream,Social Media
CUST100413,2025-11-01 01:58:00,8,1475.0718,60,4,5,5,455,Champions,Mainstream,Organic Search
CUST100414,2025-12-20 00:16:00,3,950.46,11,5,3,4,534,Potential Loyalists,Premium,Email
CUST100415,2025-10-24 14:59:00,2,510.9,68,4,2,3,423,Potential Loyalists,Mainstream,Social Media
CUST100417,2024-03-07 01:39:00,2,327.515,664,1,2,3,123,Lost Customers,Budget,Social Media
CUST100418,2025-11-07 01:14:00,7,1004.23254,54,4,5,4,454,Champions,Mainstream,Direct
CUST100419,2025-02-21 19:32:00,3,620.36,313,3,3,4,334,At Risk,Budget,Paid Search
CUST100422,2023-11-23 20:23:00,1,11.68,769,1,1,1,111,Lost Customers,Mainstream,Organic Search
CUST100423,2025-04-04 16:01:00,1,379.13,271,3,1,3,313,Others,Premium,Affiliate
CUST100425,2024-05-18 15:45:00,4,386.72,592,2,4,3,243,Loyal Customers,Mainstream,Paid Search
CUST100426,2025-05-05 03:46:00,1,60.04,240,3,1,1,311,Others,Budget,Paid Search
CUST100427,2025-09-18 23:48:00,2,624.82345,103,4,2,4,424,Potential Loyalists,Budget,Direct
CUST100429,2025-06-29 00:23:00,1,149.63,185,3,1,1,311,Others,Budget,Affiliate
CUST100430,2025-11-22 14:36:00,1,136.37,39,5,1,1,511,New Customers,Premium,Organic Search
CUST100431,2025-06-21 17:48:00,2,377.22535000000005,193,3,2,3,323,Others,Premium,Organic Search
CUST100432,2025-11-20 13:26:00,8,1117.06,41,5,5,5,555,Champions,Premium,Paid Search
CUST100434,2025-04-17 11:55:00,1,180.07863,258,3,1,2,312,Others,Mainstream,Paid Search
CUST100435,2025-09-29 22:40:00,1,276.7,93,4,1,2,412,New Customers,Mainstream,Social Media
CUST100436,2024-07-10 07:29:00,4,1608.76,539,2,4,5,245,Loyal Customers,Budget,Direct
CUST100437,2025-12-10 15:59:00,6,790.39117,21,5,5,4,554,Champions,Mainstream,Organic Search
CUST100438,2024-02-29 10:29:00,2,636.98335,671,1,2,4,124,Lost Customers,Premium,Email
CUST100440,2025-03-01 10:11:00,5,936.90677,305,3,4,4,344,Loyal Customers,Premium,Email
CUST100442,2024-11-19 08:38:00,3,467.08195,407,2,3,3,233,At Risk,Premium,Email
CUST100443,2025-10-26 18:51:00,2,378.08189999999996,66,4,2,3,423,Potential Loyalists,Premium,Referral
CUST100444,2025-08-14 01:43:00,4,538.88,139,4,4,3,443,Loyal Customers,Mainstream,Direct
CUST100445,2025-12-07 15:36:00,5,563.6831199999999,24,5,4,4,544,Champions,Budget,Direct
CUST100446,2025-10-29 08:55:00,3,359.16463999999996,63,4,3,3,433,Potential Loyalists,Mainstream,Organic Search
CUST100448,2024-07-16 08:57:00,4,446.71,533,2,4,3,243,Loyal Customers,Budget,Paid Search
CUST100449,2025-04-12 14:05:00,3,665.83,263,3,3,4,334,At Risk,Premium,Referral
CUST100450,2024-12-25 12:42:00,2,252.65,371,2,2,2,222,Lost Customers,Premium,Paid Search
CUST100451,2025-11-16 08:43:00,8,2580.91788,45,5,5,5,555,Champions,Premium,Direct
CUST100453,2024-03-22 06:06:00,1,56.97449999999999,649,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST100455,2023-02-28 01:27:00,2,272.38948,1037,1,2,2,122,Lost Customers,Mainstream,Social Media
CUST100456,2025-08-24 15:49:00,1,38.65,129,4,1,1,411,New Customers,Mainstream,Social Media
CUST100457,2025-07-08 16:52:00,3,550.16,176,3,3,4,334,At Risk,Premium,Social Media
CUST100458,2023-11-14 18:36:00,2,432.17,778,1,2,3,123,Lost Customers,Mainstream,Paid Search
CUST100459,2025-06-02 14:29:00,6,975.5961500000001,212,3,5,4,354,Loyal Customers,Premium,Direct
CUST100460,2025-03-24 08:36:00,7,892.1752799999999,282,3,5,4,354,Loyal Customers,Budget,Email
CUST100461,2023-10-17 07:35:00,1,128.51,806,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST100462,2023-09-12 22:59:00,1,195.44,841,1,1,2,112,Lost Customers,Mainstream,Paid Search
CUST100463,2025-12-08 12:25:00,4,847.8962300000001,23,5,4,4,544,Champions,Mainstream,Referral
CUST100466,2025-05-13 00:14:00,2,301.03,232,3,2,2,322,Others,Budget,Social Media
CUST100467,2023-10-10 23:32:00,1,37.06311,812,1,1,1,111,Lost Customers,Premium,Affiliate
CUST100468,2025-03-26 14:28:00,2,572.3901900000001,280,3,2,4,324,Others,Mainstream,Referral
CUST100469,2025-02-23 18:04:00,4,398.97895,311,3,4,3,343,Loyal Customers,Mainstream,Direct
CUST100470,2023-01-19 16:06:00,1,220.59,1077,1,1,2,112,Lost Customers,Premium,Referral
CUST100471,2024-07-19 14:13:00,4,305.34915,530,2,4,2,242,Loyal Customers,Mainstream,Social Media
CUST100472,2024-02-14 21:44:00,1,37.9,686,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST100473,2025-04-04 19:14:00,3,406.97141,271,3,3,3,333,At Risk,Budget,Referral
CUST100475,2025-05-17 14:10:00,2,321.84436,228,3,2,3,323,Others,Mainstream,Social Media
CUST100476,2025-10-22 18:01:00,1,86.17,70,4,1,1,411,New Customers,Mainstream,Social Media
CUST100477,2025-12-25 18:31:00,9,1531.7174,6,5,5,5,555,Champions,Mainstream,Organic Search
CUST100478,2025-03-02 16:08:00,1,64.71,304,3,1,1,311,Others,Budget,Organic Search
CUST100480,2024-07-09 06:40:00,2,455.96000000000004,540,2,2,3,223,Lost Customers,Mainstream,Organic Search
CUST100481,2023-04-08 04:19:00,1,166.35,998,1,1,2,112,Lost Customers,Mainstream,Social Media
CUST100482,2023-02-18 23:06:00,1,160.73,1047,1,1,2,112,Lost Customers,Budget,Direct
CUST100483,2025-07-22 09:36:00,2,1833.7980499999999,162,3,2,5,325,Others,Premium,Social Media
CUST100484,2023-12-07 20:00:00,2,82.3934,755,1,2,1,121,Lost Customers,Budget,Direct
CUST100486,2025-12-09 15:08:00,4,848.50392,22,5,4,4,544,Champions,Mainstream,Paid Search
CUST100487,2025-07-17 12:10:00,7,1253.8700000000001,167,3,5,5,355,Loyal Customers,Mainstream,Social Media
CUST100488,2025-02-05 23:16:00,2,248.02884000000003,328,3,2,2,322,Others,Mainstream,Organic Search
CUST100489,2024-01-12 18:55:00,1,86.17,719,1,1,1,111,Lost Customers,Budget,Direct
CUST100491,2025-11-26 07:35:00,1,71.6937,35,5,1,1,511,New Customers,Budget,Paid Search
CUST100492,2025-05-18 18:44:00,1,285.61,227,3,1,2,312,Others,Budget,Paid Search
CUST100493,2023-03-28 16:47:00,1,214.85,1009,1,1,2,112,Lost Customers,Mainstream,Email
CUST100494,2024-03-12 19:50:00,1,148.29,659,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST100496,2025-11-20 02:44:00,21,3704.4409800000003,41,5,5,5,555,Champions,Mainstream,Direct
CUST100497,2025-10-12 01:44:00,1,60.21,80,4,1,1,411,New Customers,Budget,Paid Search
CUST100498,2025-06-27 06:06:00,2,247.70543,187,3,2,2,322,Others,Premium,Email
CUST100499,2023-06-11 10:46:00,1,34.327540000000006,934,1,1,1,111,Lost Customers,Mainstream,Email
CUST100500,2024-12-04 19:55:00,4,691.6800000000001,392,2,4,4,244,Loyal Customers,Mainstream,Organic Search
CUST100501,2025-12-17 09:34:00,4,829.17,14,5,4,4,544,Champions,Budget,Paid Search
CUST100502,2024-11-03 16:50:00,2,71.67108,423,2,2,1,221,Lost Customers,Mainstream,Paid Search
CUST100503,2025-06-26 11:47:00,6,1123.12246,188,3,5,5,355,Loyal Customers,Mainstream,Affiliate
CUST100505,2025-01-23 19:55:00,2,348.51,342,3,2,3,323,Others,Budget,Organic Search
CUST100506,2025-10-02 00:03:00,4,598.85855,90,4,4,4,444,Champions,Mainstream,Direct
CUST100507,2025-05-09 23:41:00,1,392.61,235,3,1,3,313,Others,Mainstream,Paid Search
CUST100508,2025-08-27 00:30:00,5,828.54,126,4,4,4,444,Champions,Mainstream,Paid Search
CUST100511,2025-10-28 17:59:00,2,505.58,64,4,2,3,423,Potential Loyalists,Mainstream,Organic Search
CUST100512,2025-06-18 05:44:00,4,597.32182,196,3,4,4,344,Loyal Customers,Budget,Email
CUST100514,2023-08-15 14:16:00,1,496.35,869,1,1,3,113,Lost Customers,Budget,Referral
CUST100515,2024-10-19 05:39:00,1,100.8,438,2,1,1,211,Lost Customers,Mainstream,Direct
CUST100516,2024-07-02 18:06:00,1,175.24,547,2,1,2,212,Lost Customers,Budget,Organic Search
CUST100517,2025-02-15 15:30:00,1,190.21,319,3,1,2,312,Others,Budget,Paid Search
CUST100518,2024-03-23 01:32:00,1,106.56354,648,1,1,1,111,Lost Customers,Mainstream,Email
CUST100519,2025-07-23 18:12:00,3,701.49045,161,4,3,4,434,Potential Loyalists,Premium,Organic Search
CUST100520,2024-12-04 18:08:00,2,484.08834,392,2,2,3,223,Lost Customers,Budget,Paid Search
CUST100521,2024-02-25 16:56:00,1,368.3806,675,1,1,3,113,Lost Customers,Budget,Email
CUST100522,2025-11-25 08:18:00,1,60.21,36,5,1,1,511,New Customers,Budget,Social Media
CUST100523,2025-08-02 16:03:00,9,2322.51493,151,4,5,5,455,Champions,Budget,Referral
CUST100524,2023-12-17 14:39:00,1,276.25687,745,1,1,2,112,Lost Customers,Budget,Organic Search
CUST100525,2025-08-11 01:58:00,4,521.87,142,4,4,3,443,Loyal Customers,Premium,Organic Search
CUST100527,2025-11-04 14:10:00,2,347.75,57,4,2,3,423,Potential Loyalists,Budget,Email
CUST100528,2025-09-03 12:00:00,1,110.92,119,4,1,1,411,New Customers,Budget,Organic Search
CUST100529,2025-07-06 19:32:00,2,134.85000000000002,178,3,2,1,321,Others,Budget,Social Media
CUST100530,2023-12-12 05:14:00,1,508.1,750,1,1,3,113,Lost Customers,Mainstream,Paid Search
CUST100531,2024-03-07 06:44:00,1,507.39,664,1,1,3,113,Lost Customers,Budget,Social Media
CUST100533,2024-11-27 15:53:00,3,461.31843000000003,399,2,3,3,233,At Risk,Budget,Paid Search
CUST100534,2024-05-07 19:24:00,2,213.57,603,2,2,2,222,Lost Customers,Mainstream,Social Media
CUST100536,2025-04-20 19:05:00,1,118.79,255,3,1,1,311,Others,Budget,Organic Search
CUST100537,2025-07-21 14:55:00,1,208.22,163,3,1,2,312,Others,Mainstream,Referral
CUST100538,2025-08-01 02:42:00,1,178.0,152,4,1,2,412,New Customers,Mainstream,Social Media
CUST100539,2025-08-05 21:46:00,2,256.3196,148,4,2,2,422,Potential Loyalists,Budget,Paid Search
CUST100540,2025-01-28 02:44:00,1,142.07999999999998,337,3,1,1,311,Others,Premium,Social Media
CUST100541,2025-07-08 11:35:00,7,1528.80677,176,3,5,5,355,Loyal Customers,Mainstream,Paid Search
CUST100542,2025-12-13 05:18:00,5,1467.12563,18,5,4,5,545,Champions,Budget,Organic Search
CUST100543,2024-12-04 07:03:00,1,109.44945000000001,392,2,1,1,211,Lost Customers,Mainstream,Referral
CUST100544,2024-08-09 16:17:00,1,332.32,509,2,1,3,213,Lost Customers,Mainstream,Organic Search
CUST100546,2024-03-31 22:19:00,1,77.11,640,1,1,1,111,Lost Customers,Mainstream,Social Media
CUST100549,2023-04-10 00:47:00,1,315.86,996,1,1,3,113,Lost Customers,Mainstream,Social Media
CUST100550,2023-02-25 02:30:00,2,530.9200000000001,1040,1,2,3,123,Lost Customers,Mainstream,Paid Search
CUST100551,2025-06-16 16:57:00,12,1923.55982,198,3,5,5,355,Loyal Customers,Mainstream,Paid Search
CUST100553,2024-07-01 12:01:00,2,523.04148,548,2,2,3,223,Lost Customers,Budget,Email
CUST100555,2023-04-06 18:54:00,1,24.74,1000,1,1,1,111,Lost Customers,Mainstream,Affiliate
CUST100556,2024-04-25 13:59:00,2,195.57,615,1,2,2,122,Lost Customers,Mainstream,Social Media
CUST100557,2025-02-18 09:08:00,1,318.43,316,3,1,3,313,Others,Mainstream,Direct
CUST100558,2023-11-21 23:33:00,1,11.23044,770,1,1,1,111,Lost Customers,Mainstream,Organic Search
CUST100559,2025-01-17 03:09:00,2,782.58528,348,3,2,4,324,Others,Mainstream,Organic Search
CUST100560,2024-06-15 10:30:00,1,79.75,564,2,1,1,211,Lost Customers,Mainstream,Referral
CUST100561,2025-04-06 20:37:00,2,118.0,269,3,2,1,321,Others,Premium,Organic Search
CUST100562,2025-08-29 09:48:00,1,161.45,124,4,1,2,412,New Customers,Premium,Social Media
CUST100563,2025-07-29 02:54:00,11,1820.09128,155,4,5,5,455,Champions,Premium,Direct
CUST100564,2025-09-15 00:51:00,4,623.7735,107,4,4,4,444,Champions,Premium,Email
CUST100565,2025-09-23 02:48:00,4,782.5899999999999,99,4,4,4,444,Champions,Premium,Direct
CUST100568,2025-06-13 22:03:00,1,255.56,201,3,1,2,312,Others,Mainstream,Email
CUST100569,2025-08-27 12:49:00,3,449.86055999999996,126,4,3,3,433,Potential Loyalists,Mainstream,Email
CUST100570,2024-04-10 12:21:00,3,742.54,630,1,3,4,134,Others,Premium,Social Media
CUST100571,2025-03-20 08:50:00,3,620.2299999999999,286,3,3,4,334,At Risk,Budget,Referral
CUST100572,2025-12-29 18:30:00,11,2264.79102,2,5,5,5,555,Champions,Budget,Direct
CUST100574,2025-11-22 19:13:00,4,1487.88032,39,5,4,5,545,Champions,Budget,Paid Search
CUST100575,2025-02-23 21:29:00,2,514.429,311,3,2,3,323,Others,Mainstream,Paid Search
CUST100576,2025-12-24 07:02:00,4,687.3506,7,5,4,4,544,Champions,Budget,Paid Search
CUST100577,2024-04-19 16:34:00,1,77.16,621,1,1,1,111,Lost Customers,Budget,Email
CUST100578,2025-07-23 11:53:00,2,147.00385999999997,161,4,2,1,421,Potential Loyalists,Mainstream,Organic Search
CUST100581,2025-12-05 23:50:00,3,357.12716,25,5,3,3,533,Potential Loyalists,Budget,Direct
CUST100582,2025-10-24 01:28:00,2,309.58,68,4,2,3,423,Potential Loyalists,Premium,Social Media
CUST100583,2025-01-22 19:57:00,4,1573.58998,343,3,4,5,345,Loyal Customers,Budget,Social Media
CUST100584,2025-05-24 00:06:00,4,871.75605,221,3,4,4,344,Loyal Customers,Mainstream,Organic Search
CUST100586,2024-08-11 02:08:00,3,607.4054,507,2,3,4,234,At Risk,Premium,Organic Search
CUST100587,2025-12-13 06:12:00,6,713.09797,18,5,5,4,554,Champions,Mainstream,Paid Search
CUST100589,2025-12-09 12:26:00,4,480.28,22,5,4,3,543,Loyal Customers,Premium,Social Media
CUST100590,2024-11-29 14:57:00,2,466.16385,397,2,2,3,223,Lost Customers,Mainstream,Organic Search
CUST100591,2024-06-30 10:05:00,1,109.82,549,2,1,1,211,Lost Customers,Mainstream,Email
CUST100592,2025-10-18 13:36:00,3,456.19,74,4,3,3,433,Potential Loyalists,Mainstream,Social Media
CUST100593,2025-05-12 22:31:00,3,580.61348,233,3,3,4,334,At Risk,Premium,Organic Search
CUST100594,2025-11-24 11:31:00,5,1094.95102,37,5,4,5,545,Champions,Premium,Organic Search
CUST100595,2023-06-09 12:02:00,2,468.90999999999997,936,1,2,3,123,Lost Customers,Mainstream,Paid Search
CUST100597,2024-05-26 03:50:00,1,53.08,584,2,1,1,211,Lost Customers,Mainstream,Organic Search
CUST100598,2025-12-29 21:00:00,2,427.58,2,5,2,3,523,Potential Loyalists,Budget,Paid Search
CUST100599,2025-08-01 17:29:00,9,1450.78726,152,4,5,5,455,Champions,Mainstream,Direct
CUST100601,2024-03-10 17:09:00,3,338.95867999999996,661,1,3,3,133,Others,Mainstream,Social Media
CUST100602,2025-08-20 16:48:00,1,164.32,133,4,1,2,412,New Customers,Budget,Direct
CUST100604,2025-08-08 05:09:00,2,223.69921,145,4,2,2,422,Potential Loyalists,Budget,Paid Search
CUST100605,2025-11-07 19:27:00,5,373.8121,54,4,4,3,443,Loyal Customers,Mainstream,Social Media
CUST100606,2025-12-28 07:41:00,6,918.30461,3,5,5,4,554,Champions,Premium,Organic Search
CUST100607,2025-01-06 23:23:00,2,416.4927,358,2,2,3,223,Lost Customers,Budget,Social Media
CUST100608,2025-05-24 21:19:00,3,706.7764300000001,221,3,3,4,334,At Risk,Premium,Affiliate
CUST100612,2024-08-24 04:23:00,2,340.48732,494,2,2,3,223,Lost Customers,Budget,Direct
CUST100613,2025-12-23 07:51:00,10,2787.62954,8,5,5,5,555,Champions,Budget,Paid Search
CUST100614,2025-12-15 23:00:00,7,995.9399000000001,16,5,5,4,554,Champions,Premium,Direct
CUST100615,2024-04-22 09:37:00,1,318.96,618,1,1,3,113,Lost Customers,Budget,Paid Search
CUST100616,2025-05-31 23:03:00,1,176.58,214,3,1,2,312,Others,Budget,Referral
CUST100617,2025-07-30 22:16:00,1,371.1,154,4,1,3,413,New Customers,Mainstream,Organic Search
