return_id,order_id,product_id,return_date,return_reason,returned_quantity,refund_amount
RET901459,ORD521638,PROD1230,2025-01-22,Size/Fit Issue,1,138.35
RET901460,ORD521639,PROD1001,2025-01-15,Not as Described,1,89.0
RET901461,ORD521706,PROD1080,2025-02-10,Better Price Found,1,84.99
RET901462,ORD521737,PROD1175,2025-02-06,Wrong Item Shipped,1,122.04
RET901463,ORD521767,PROD1126,2025-02-06,Defective/Damaged,1,197.19
RET901464,ORD521768,PROD1230,2025-02-01,Changed Mind,1,138.35
RET901465,ORD521771,PROD1140,2025-01-27,Changed Mind,1,74.95
RET901466,ORD521773,PROD1010,2025-01-26,Wrong Item Shipped,1,21.92
RET901467,ORD521781,PROD1012,2025-01-25,Changed Mind,2,388.02
RET901468,ORD521781,PROD1184,2025-02-02,Changed Mind,1,15.23
RET901469,ORD521789,PROD1249,2025-01-29,No Longer Needed,1,79.75
RET901470,ORD521799,PROD1147,2025-01-26,Defective/Damaged,1,45.32
RET901471,ORD521800,PROD1207,2025-02-09,No Longer Needed,1,31.62
RET901472,ORD521828,PROD1043,2025-01-23,Wrong Item Shipped,1,27.72
RET901473,ORD521832,PROD1090,2025-02-10,Size/Fit Issue,1,149.74
RET901474,ORD521834,PROD1249,2025-01-23,Better Price Found,1,66.75
RET901475,ORD521837,PROD1055,2025-02-13,Size/Fit Issue,1,71.81
RET901476,ORD521847,PROD1080,2025-02-12,Changed Mind,1,84.99
RET901477,ORD521853,PROD1020,2025-02-05,Defective/Damaged,1,70.97
RET901478,ORD521866,PROD1147,2025-02-05,Wrong Item Shipped,1,48.15
RET901479,ORD521884,PROD1028,2025-02-16,Changed Mind,1,126.14
RET901480,ORD521885,PROD1001,2025-02-12,Defective/Damaged,1,89.0
RET901481,ORD521908,PROD1179,2025-02-11,Size/Fit Issue,1,185.55
RET901482,ORD521916,PROD1152,2025-01-27,Wrong Item Shipped,1,86.17
RET901483,ORD521964,PROD1043,2025-02-20,Better Price Found,1,27.72
RET901484,ORD521972,PROD1078,2025-02-17,No Longer Needed,1,122.53
RET901485,ORD521987,PROD1065,2025-02-03,Defective/Damaged,1,52.94
RET901486,ORD522013,PROD1152,2025-02-20,Better Price Found,1,86.17
RET901487,ORD522070,PROD1073,2025-02-18,No Longer Needed,1,10.39
RET901488,ORD522071,PROD1176,2025-02-06,Not as Described,1,115.56
RET901489,ORD522110,PROD1055,2025-02-28,Wrong Item Shipped,1,71.81
RET901490,ORD522115,PROD1188,2025-02-13,No Longer Needed,1,57.41
RET901491,ORD522120,PROD1012,2025-02-18,Better Price Found,1,187.13
RET901492,ORD522126,PROD1165,2025-02-21,Changed Mind,1,61.76
RET901493,ORD522127,PROD1111,2025-02-16,Not as Described,1,156.27
RET901494,ORD522175,PROD1011,2025-02-20,Changed Mind,1,198.53
RET901495,ORD522208,PROD1232,2025-03-03,Not as Described,1,34.28
RET901496,ORD522227,PROD1258,2025-02-19,Not as Described,1,128.51
RET901497,ORD522240,PROD1001,2025-03-02,Size/Fit Issue,1,82.59
RET901498,ORD522256,PROD1207,2025-02-19,Wrong Item Shipped,1,31.34
RET901499,ORD522265,PROD1108,2025-02-18,Size/Fit Issue,1,39.5
RET901500,ORD522289,PROD1159,2025-02-11,Better Price Found,1,11.54
RET901501,ORD522303,PROD1001,2025-02-27,Not as Described,1,75.56
RET901502,ORD522321,PROD1211,2025-02-27,Not as Described,1,58.9
RET901503,ORD522340,PROD1001,2025-02-12,Size/Fit Issue,1,89.0
RET901504,ORD522378,PROD1156,2025-02-22,Changed Mind,1,156.69
RET901505,ORD522379,PROD1189,2025-03-08,Defective/Damaged,1,129.55
RET901506,ORD522400,PROD1147,2025-03-04,No Longer Needed,1,56.65
RET901507,ORD522403,PROD1231,2025-03-08,Not as Described,2,157.16
RET901508,ORD522426,PROD1011,2025-02-17,Better Price Found,1,213.7
RET901509,ORD522439,PROD1212,2025-02-28,Not as Described,1,44.27
RET901510,ORD522445,PROD1234,2025-03-13,Wrong Item Shipped,1,273.87
RET901511,ORD522451,PROD1055,2025-03-13,No Longer Needed,1,71.81
RET901512,ORD522475,PROD1253,2025-02-27,Better Price Found,1,36.57
RET901513,ORD522481,PROD1107,2025-02-21,Better Price Found,1,132.2
RET901514,ORD522504,PROD1165,2025-02-28,Better Price Found,1,63.16
RET901515,ORD522586,PROD1242,2025-03-14,Better Price Found,1,166.9
RET901516,ORD522596,PROD1136,2025-03-17,Size/Fit Issue,1,28.54
RET901517,ORD522604,PROD1102,2025-03-04,Size/Fit Issue,1,188.97
RET901518,ORD522618,PROD1139,2025-03-12,Changed Mind,1,297.03
RET901519,ORD522633,PROD1231,2025-03-08,No Longer Needed,1,78.58
RET901520,ORD522638,PROD1012,2025-02-22,Not as Described,1,214.85
RET901521,ORD522675,PROD1159,2025-03-11,Size/Fit Issue,1,9.99
RET901522,ORD522683,PROD1161,2025-03-14,Not Specified,2,55.88
RET901523,ORD522707,PROD1115,2025-03-16,Wrong Item Shipped,1,126.42
RET901524,ORD522716,PROD1033,2025-03-08,Wrong Item Shipped,1,185.77
RET901525,ORD522726,PROD1190,2025-02-27,No Longer Needed,1,156.19
RET901526,ORD522733,PROD1258,2025-03-01,No Longer Needed,2,204.59
RET901527,ORD522738,PROD1139,2025-03-16,Better Price Found,1,297.03
RET901528,ORD522743,PROD1050,2025-03-08,Changed Mind,1,159.48
RET901529,ORD522778,PROD1065,2025-03-13,Better Price Found,1,66.51
RET901530,ORD522779,PROD1179,2025-03-01,Not Specified,1,173.12
RET901531,ORD522803,PROD1240,2025-03-25,Size/Fit Issue,1,29.3
RET901532,ORD522847,PROD1234,2025-03-24,Size/Fit Issue,1,273.87
RET901533,ORD522852,PROD1135,2025-03-18,Defective/Damaged,1,109.82
RET901534,ORD522865,PROD1020,2025-03-17,Not as Described,1,70.97
RET901535,ORD522888,PROD1090,2025-03-25,No Longer Needed,1,149.74
RET901536,ORD522905,PROD1096,2025-03-24,Better Price Found,1,123.0
RET901537,ORD522933,PROD1255,2025-03-11,No Longer Needed,1,130.19
RET901538,ORD522936,PROD1159,2025-03-31,Changed Mind,1,12.52
RET901539,ORD522940,PROD1224,2025-03-07,No Longer Needed,1,256.54
RET901540,ORD522944,PROD1167,2025-03-21,Not as Described,1,16.48
RET901541,ORD522946,PROD1160,2025-03-26,Changed Mind,1,64.71
RET901542,ORD522959,PROD1207,2025-03-11,Not as Described,1,25.33
RET901543,ORD522963,PROD1226,2025-03-31,Defective/Damaged,1,35.15
RET901544,ORD522996,PROD1096,2025-03-20,Not as Described,2,244.77
RET901545,ORD523033,PROD1134,2025-03-21,Not as Described,1,45.21
RET901546,ORD523056,PROD1152,2025-03-18,Not as Described,1,79.79
RET901547,ORD523072,PROD1091,2025-03-22,No Longer Needed,1,161.58
RET901548,ORD523080,PROD1136,2025-03-18,No Longer Needed,1,25.6
RET901549,ORD523093,PROD1148,2025-04-02,Changed Mind,1,52.95
RET901550,ORD523103,PROD1055,2025-03-18,Wrong Item Shipped,1,71.81
RET901551,ORD523121,PROD1177,2025-04-04,Better Price Found,1,324.5
RET901552,ORD523131,PROD1108,2025-03-22,Not as Described,1,39.5
RET901553,ORD523142,PROD1001,2025-03-31,No Longer Needed,2,178.0
RET901554,ORD523154,PROD1207,2025-03-21,Not as Described,3,94.86
RET901555,ORD523164,PROD1064,2025-04-02,Defective/Damaged,1,53.79
RET901556,ORD523212,PROD1015,2025-04-05,Wrong Item Shipped,1,118.79
RET901557,ORD523220,PROD1031,2025-03-30,Size/Fit Issue,1,61.68
RET901558,ORD523220,PROD1125,2025-04-09,Size/Fit Issue,1,75.85
RET901559,ORD523230,PROD1001,2025-03-17,Size/Fit Issue,1,89.0
RET901560,ORD523259,PROD1191,2025-04-12,Not as Described,1,33.9
RET901561,ORD523281,PROD1001,2025-04-09,Changed Mind,1,89.0
RET901562,ORD523301,PROD1258,2025-04-11,No Longer Needed,2,257.02
RET901563,ORD523306,PROD1131,2025-03-28,Changed Mind,1,71.76
RET901564,ORD523339,PROD1137,2025-03-23,Not as Described,2,172.59
RET901565,ORD523339,PROD1145,2025-04-05,Wrong Item Shipped,1,32.55
RET901566,ORD523364,PROD1152,2025-04-09,Better Price Found,1,75.92
RET901567,ORD523422,PROD1160,2025-04-14,Better Price Found,1,62.38
RET901568,ORD523427,PROD1001,2025-04-02,Size/Fit Issue,1,79.39
RET901569,ORD523428,PROD1239,2025-03-28,Size/Fit Issue,1,29.99
RET901570,ORD523440,PROD1165,2025-04-05,Better Price Found,1,54.93
RET901571,ORD523441,PROD1165,2025-04-10,No Longer Needed,1,66.91
RET901572,ORD523458,PROD1258,2025-04-11,Defective/Damaged,1,128.51
RET901573,ORD523463,PROD1001,2025-03-30,Size/Fit Issue,1,16.44
RET901574,ORD523496,PROD1004,2025-03-25,No Longer Needed,1,58.14
RET901575,ORD523497,PROD1179,2025-04-03,No Longer Needed,1,185.55
RET901576,ORD523500,PROD1079,2025-03-31,Size/Fit Issue,1,207.51
RET901577,ORD523502,PROD1020,2025-04-07,Size/Fit Issue,1,70.97
RET901578,ORD523507,PROD1001,2025-04-16,Changed Mind,1,89.0
RET901579,ORD523515,PROD1012,2025-03-26,Size/Fit Issue,1,214.85
RET901580,ORD523555,PROD1087,2025-03-29,Size/Fit Issue,1,150.99
RET901581,ORD523607,PROD1186,2025-04-21,Size/Fit Issue,1,88.95
RET901582,ORD523609,PROD1016,2025-04-07,Size/Fit Issue,1,16.39
RET901583,ORD523623,PROD1209,2025-04-14,No Longer Needed,1,20.2
RET901584,ORD523624,PROD1125,2025-04-25,Defective/Damaged,1,75.47
RET901585,ORD523718,PROD1065,2025-04-07,Not as Described,1,66.51
RET901586,ORD523729,PROD1122,2025-04-02,No Longer Needed,1,35.66
RET901587,ORD523746,PROD1087,2025-04-03,Size/Fit Issue,1,150.99
RET901588,ORD523793,PROD1011,2025-04-16,No Longer Needed,1,186.13
RET901589,ORD523827,PROD1147,2025-04-19,Defective/Damaged,1,49.97
RET901590,ORD523840,PROD1020,2025-04-18,Size/Fit Issue,1,70.97
RET901591,ORD523865,PROD1233,2025-04-18,Size/Fit Issue,1,216.03
RET901592,ORD523872,PROD1001,2025-04-20,Wrong Item Shipped,1,89.0
RET901593,ORD523913,PROD1159,2025-04-29,Better Price Found,1,12.52
RET901594,ORD523917,PROD1253,2025-04-09,Size/Fit Issue,2,70.21
RET901595,ORD523917,PROD1249,2025-04-09,Wrong Item Shipped,1,76.56
RET901596,ORD523956,PROD1255,2025-04-24,Better Price Found,1,98.81
RET901597,ORD523969,PROD1090,2025-05-07,Wrong Item Shipped,1,149.74
RET901598,ORD523990,PROD1128,2025-04-29,Better Price Found,2,423.42
RET901599,ORD524035,PROD1043,2025-04-22,Wrong Item Shipped,1,27.72
RET901600,ORD524039,PROD1196,2025-04-16,No Longer Needed,1,16.21
RET901601,ORD524057,PROD1113,2025-05-10,Changed Mind,1,59.98
RET901602,ORD524060,PROD1090,2025-04-22,Not as Described,1,149.74
RET901603,ORD524081,PROD1015,2025-04-16,No Longer Needed,1,118.79
RET901604,ORD524101,PROD1181,2025-05-12,No Longer Needed,1,56.98
RET901605,ORD524106,PROD1068,2025-05-04,Better Price Found,1,72.86
RET901606,ORD524121,PROD1204,2025-05-05,Size/Fit Issue,1,54.71
RET901607,ORD524159,PROD1159,2025-05-09,Defective/Damaged,1,10.62
RET901608,ORD524184,PROD1031,2025-04-27,Size/Fit Issue,1,61.68
RET901609,ORD524226,PROD1215,2025-05-02,Changed Mind,1,66.41
RET901610,ORD524227,PROD1112,2025-04-26,Defective/Damaged,1,27.91
RET901611,ORD524231,PROD1001,2025-04-29,Size/Fit Issue,1,89.0
RET901612,ORD524235,PROD1154,2025-05-14,Changed Mind,1,144.94
RET901613,ORD524242,PROD1109,2025-05-04,No Longer Needed,1,185.32
RET901614,ORD524261,PROD1213,2025-04-30,Not as Described,1,130.86
RET901615,ORD524265,PROD1255,2025-05-06,Better Price Found,1,130.19
RET901616,ORD524281,PROD1191,2025-05-16,Wrong Item Shipped,1,42.59
RET901617,ORD524316,PROD1068,2025-05-04,Size/Fit Issue,1,72.86
RET901618,ORD524317,PROD1002,2025-05-14,Defective/Damaged,1,21.73
RET901619,ORD524381,PROD1231,2025-04-30,Better Price Found,1,77.01
RET901620,ORD524386,PROD1065,2025-05-17,Not Specified,1,66.51
RET901621,ORD524405,PROD1149,2025-05-02,Wrong Item Shipped,1,132.46
RET901622,ORD524415,PROD1012,2025-05-22,Better Price Found,1,214.85
RET901623,ORD524419,PROD1159,2025-05-23,Defective/Damaged,1,12.52
RET901624,ORD524425,PROD1179,2025-05-03,Changed Mind,1,185.55
RET901625,ORD524427,PROD1080,2025-05-12,Not as Described,1,84.99
RET901626,ORD524430,PROD1075,2025-05-11,Defective/Damaged,1,60.21
RET901627,ORD524437,PROD1095,2025-05-17,No Longer Needed,1,110.92
RET901628,ORD524463,PROD1187,2025-05-21,Defective/Damaged,1,218.02
RET901629,ORD524484,PROD1015,2025-05-14,Wrong Item Shipped,1,118.79
RET901630,ORD524521,PROD1015,2025-05-11,Wrong Item Shipped,1,118.79
RET901631,ORD524540,PROD1090,2025-05-12,Defective/Damaged,1,149.74
RET901632,ORD524542,PROD1222,2025-05-04,No Longer Needed,1,141.48
RET901633,ORD524555,PROD1160,2025-05-22,Not as Described,1,64.71
RET901634,ORD524585,PROD1214,2025-05-23,Better Price Found,1,106.52
RET901635,ORD524590,PROD1033,2025-05-03,Not as Described,1,185.77
RET901636,ORD524593,PROD1107,2025-05-06,Defective/Damaged,1,123.61
RET901637,ORD524595,PROD1146,2025-05-10,Wrong Item Shipped,1,209.93
RET901638,ORD524600,PROD1144,2025-05-16,Better Price Found,1,201.6
RET901639,ORD524605,PROD1132,2025-05-03,No Longer Needed,1,68.74
RET901640,ORD524609,PROD1037,2025-05-20,Not Specified,1,104.57
RET901641,ORD524620,PROD1173,2025-05-17,Size/Fit Issue,1,96.63
RET901642,ORD524627,PROD1020,2025-05-23,Size/Fit Issue,1,65.86
RET901643,ORD524637,PROD1176,2025-05-28,Size/Fit Issue,1,130.28
RET901644,ORD524654,PROD1099,2025-05-06,Size/Fit Issue,1,74.34
RET901645,ORD524683,PROD1197,2025-05-08,No Longer Needed,2,295.36
RET901646,ORD524689,PROD1110,2025-05-25,Not as Described,1,56.94
RET901647,ORD524698,PROD1127,2025-05-30,Not as Described,1,60.63
RET901648,ORD524699,PROD1173,2025-05-09,Not as Described,1,96.63
RET901649,ORD524715,PROD1067,2025-05-08,Not as Described,1,71.76
RET901650,ORD524719,PROD1124,2025-06-01,Wrong Item Shipped,1,46.51
RET901651,ORD524723,PROD1002,2025-06-01,Better Price Found,1,21.73
RET901652,ORD524725,PROD1175,2025-05-19,No Longer Needed,1,122.04
RET901653,ORD524727,PROD1031,2025-05-25,Not as Described,1,61.68
RET901654,ORD524737,PROD1258,2025-05-20,Size/Fit Issue,1,114.89
RET901655,ORD524762,PROD1208,2025-05-15,Defective/Damaged,2,87.24
RET901656,ORD524766,PROD1095,2025-05-12,Changed Mind,1,110.92
RET901657,ORD524773,PROD1020,2025-05-15,Size/Fit Issue,1,70.97
RET901658,ORD524799,PROD1152,2025-05-22,Size/Fit Issue,1,86.17
RET901659,ORD524833,PROD1001,2025-05-27,Defective/Damaged,1,89.0
RET901660,ORD524859,PROD1184,2025-06-01,Wrong Item Shipped,1,16.83
RET901661,ORD524865,PROD1253,2025-05-16,Better Price Found,1,36.57
RET901662,ORD524893,PROD1128,2025-06-04,Better Price Found,1,177.2
RET901663,ORD524903,PROD1044,2025-06-08,Size/Fit Issue,2,281.74
RET901664,ORD524938,PROD1105,2025-05-19,Better Price Found,1,86.33
RET901665,ORD524942,PROD1165,2025-05-30,Better Price Found,1,66.91
RET901666,ORD524950,PROD1094,2025-06-09,Wrong Item Shipped,1,19.08
RET901667,ORD524965,PROD1239,2025-05-24,Changed Mind,1,29.99
RET901668,ORD524989,PROD1136,2025-06-12,Not as Described,1,28.54
RET901669,ORD524997,PROD1238,2025-05-28,Defective/Damaged,1,67.49
RET901670,ORD525015,PROD1226,2025-06-01,Changed Mind,1,17.8
RET901671,ORD525017,PROD1240,2025-05-26,No Longer Needed,1,29.3
RET901672,ORD525035,PROD1103,2025-05-25,Changed Mind,1,162.68
RET901673,ORD525039,PROD1014,2025-05-22,Size/Fit Issue,1,39.02
RET901674,ORD525047,PROD1051,2025-05-22,Size/Fit Issue,1,111.06
RET901675,ORD525067,PROD1149,2025-06-09,Defective/Damaged,1,132.46
RET901676,ORD525071,PROD1008,2025-05-23,Changed Mind,1,150.9
RET901677,ORD525088,PROD1131,2025-05-23,Not as Described,1,65.02
RET901678,ORD525091,PROD1159,2025-06-09,No Longer Needed,1,12.52
RET901679,ORD525112,PROD1001,2025-06-10,Changed Mind,1,89.0
RET901680,ORD525142,PROD1012,2025-06-15,Changed Mind,1,214.85
RET901681,ORD525144,PROD1012,2025-06-16,Better Price Found,1,173.17
RET901682,ORD525149,PROD1060,2025-06-13,No Longer Needed,1,33.31
RET901683,ORD525157,PROD1015,2025-05-31,Not as Described,1,118.79
RET901684,ORD525197,PROD1258,2025-06-21,Wrong Item Shipped,2,236.46
RET901685,ORD525215,PROD1207,2025-06-14,Size/Fit Issue,1,31.62
RET901686,ORD525224,PROD1107,2025-05-29,Changed Mind,1,132.2
RET901687,ORD525229,PROD1061,2025-06-05,Better Price Found,1,14.87
RET901688,ORD525264,PROD1012,2025-06-02,No Longer Needed,2,429.7
RET901689,ORD525266,PROD1001,2025-06-14,Not as Described,1,66.3
RET901690,ORD525296,PROD1152,2025-06-17,Wrong Item Shipped,1,86.17
RET901691,ORD525301,PROD1001,2025-05-29,Changed Mind,1,89.0
RET901692,ORD525303,PROD1230,2025-06-25,Not as Described,1,138.35
RET901693,ORD525340,PROD1107,2025-06-04,Changed Mind,1,132.2
RET901694,ORD525343,PROD1206,2025-06-10,Changed Mind,2,319.98
RET901695,ORD525351,PROD1073,2025-06-09,Not as Described,1,13.14
RET901696,ORD525360,PROD1016,2025-06-20,Not as Described,1,16.39
RET901697,ORD525360,PROD1055,2025-06-16,Size/Fit Issue,1,71.81
RET901698,ORD525363,PROD1072,2025-06-19,Wrong Item Shipped,1,35.32
RET901699,ORD525375,PROD1239,2025-06-27,Not as Described,1,27.92
RET901700,ORD525417,PROD1041,2025-06-17,Wrong Item Shipped,1,296.46
RET901701,ORD525439,PROD1165,2025-06-29,Size/Fit Issue,1,66.91
RET901702,ORD525449,PROD1155,2025-06-07,Changed Mind,1,78.32
RET901703,ORD525459,PROD1080,2025-06-20,Not Specified,1,84.99
RET901704,ORD525474,PROD1013,2025-06-29,Size/Fit Issue,1,86.11
RET901705,ORD525479,PROD1163,2025-06-21,Wrong Item Shipped,1,162.26
RET901706,ORD525484,PROD1043,2025-06-05,Better Price Found,1,27.72
RET901707,ORD525486,PROD1185,2025-06-26,Defective/Damaged,1,120.57
RET901708,ORD525490,PROD1224,2025-06-26,Size/Fit Issue,1,194.2
RET901709,ORD525492,PROD1173,2025-07-02,Not Specified,1,96.63
RET901710,ORD525525,PROD1072,2025-06-17,Not as Described,1,37.9
RET901711,ORD525531,PROD1192,2025-06-11,Better Price Found,3,62.7
RET901712,ORD525559,PROD1134,2025-06-17,Changed Mind,1,45.21
RET901713,ORD525559,PROD1015,2025-06-26,No Longer Needed,1,118.79
RET901714,ORD525577,PROD1096,2025-06-30,Wrong Item Shipped,1,123.0
RET901715,ORD525586,PROD1207,2025-06-23,Defective/Damaged,2,63.24
RET901716,ORD525599,PROD1239,2025-06-29,Wrong Item Shipped,1,29.99
RET901717,ORD525603,PROD1194,2025-06-29,Size/Fit Issue,1,157.0
RET901718,ORD525611,PROD1249,2025-06-24,Changed Mind,1,20.0
RET901719,ORD525614,PROD1012,2025-06-24,No Longer Needed,1,214.85
RET901720,ORD525622,PROD1008,2025-07-01,Defective/Damaged,1,150.9
RET901721,ORD525665,PROD1008,2025-07-09,Better Price Found,1,150.9
RET901722,ORD525672,PROD1090,2025-07-10,Wrong Item Shipped,1,149.74
RET901723,ORD525705,PROD1147,2025-07-01,Wrong Item Shipped,1,54.33
RET901724,ORD525731,PROD1169,2025-06-17,No Longer Needed,1,285.61
RET901725,ORD525765,PROD1054,2025-07-13,Wrong Item Shipped,1,11.31
RET901726,ORD525767,PROD1209,2025-06-17,Defective/Damaged,1,20.2
RET901727,ORD525771,PROD1001,2025-07-08,Size/Fit Issue,1,89.0
RET901728,ORD525773,PROD1191,2025-07-09,No Longer Needed,1,42.59
RET901729,ORD525777,PROD1259,2025-07-01,Not as Described,1,77.67
RET901730,ORD525796,PROD1152,2025-07-08,No Longer Needed,1,73.07
RET901731,ORD525820,PROD1207,2025-07-04,Better Price Found,1,31.62
RET901732,ORD525845,PROD1146,2025-06-23,Wrong Item Shipped,1,204.47
RET901733,ORD525883,PROD1231,2025-06-23,Defective/Damaged,1,78.58
RET901734,ORD525893,PROD1080,2025-06-26,Size/Fit Issue,1,84.99
RET901735,ORD525896,PROD1137,2025-07-01,Defective/Damaged,1,111.78
RET901736,ORD525924,PROD1131,2025-07-18,Not Specified,1,64.86
RET901737,ORD525946,PROD1240,2025-07-11,Size/Fit Issue,2,58.6
RET901738,ORD525964,PROD1145,2025-07-20,No Longer Needed,1,41.94
RET901739,ORD525965,PROD1108,2025-07-02,Defective/Damaged,1,35.27
RET901740,ORD525969,PROD1090,2025-07-16,Wrong Item Shipped,1,116.05
RET901741,ORD525988,PROD1054,2025-07-10,Wrong Item Shipped,1,11.68
RET901742,ORD525990,PROD1001,2025-06-26,Changed Mind,1,89.0
RET901743,ORD526005,PROD1107,2025-07-14,No Longer Needed,1,132.2
RET901744,ORD526064,PROD1001,2025-07-25,Changed Mind,1,89.0
RET901745,ORD526103,PROD1079,2025-07-27,No Longer Needed,1,207.51
RET901746,ORD526106,PROD1122,2025-07-23,No Longer Needed,1,35.66
RET901747,ORD526121,PROD1175,2025-07-17,Size/Fit Issue,1,122.04
RET901748,ORD526127,PROD1123,2025-07-21,Size/Fit Issue,1,77.79
RET901749,ORD526144,PROD1028,2025-07-05,Changed Mind,1,94.48
RET901750,ORD526165,PROD1012,2025-07-28,Not as Described,1,214.85
RET901751,ORD526198,PROD1204,2025-07-31,Defective/Damaged,1,54.71
RET901752,ORD526229,PROD1049,2025-07-22,Not as Described,1,54.38
RET901753,ORD526239,PROD1194,2025-07-11,Wrong Item Shipped,1,157.0
RET901754,ORD526289,PROD1258,2025-07-17,Defective/Damaged,1,128.51
RET901755,ORD526289,PROD1259,2025-07-10,Changed Mind,1,77.67
RET901756,ORD526305,PROD1012,2025-07-31,Size/Fit Issue,1,156.2
RET901757,ORD526315,PROD1050,2025-07-25,Not as Described,1,159.48
RET901758,ORD526318,PROD1128,2025-07-29,Defective/Damaged,1,211.71
RET901759,ORD526333,PROD1189,2025-07-23,Wrong Item Shipped,1,104.42
RET901760,ORD526341,PROD1255,2025-07-14,Defective/Damaged,1,130.19
RET901761,ORD526361,PROD1001,2025-07-13,Better Price Found,1,89.0
RET901762,ORD526370,PROD1165,2025-07-28,Not as Described,1,66.91
RET901763,ORD526388,PROD1020,2025-08-04,Wrong Item Shipped,1,70.97
RET901764,ORD526406,PROD1050,2025-07-26,No Longer Needed,1,159.48
RET901765,ORD526408,PROD1207,2025-07-26,No Longer Needed,1,31.62
RET901766,ORD526418,PROD1015,2025-07-23,Better Price Found,1,95.15
RET901767,ORD526437,PROD1020,2025-08-05,No Longer Needed,1,70.97
RET901768,ORD526444,PROD1189,2025-07-20,Defective/Damaged,1,114.39
RET901769,ORD526479,PROD1067,2025-08-07,Not as Described,1,71.76
RET901770,ORD526482,PROD1107,2025-08-11,Better Price Found,1,132.2
RET901771,ORD526487,PROD1056,2025-08-13,No Longer Needed,1,54.9
RET901772,ORD526491,PROD1107,2025-07-25,Changed Mind,1,132.2
RET901773,ORD526495,PROD1156,2025-07-29,Wrong Item Shipped,2,348.2
RET901774,ORD526504,PROD1167,2025-07-22,Better Price Found,1,16.48
RET901775,ORD526508,PROD1031,2025-07-19,Not as Described,1,61.68
RET901776,ORD526516,PROD1239,2025-08-08,Defective/Damaged,1,29.99
RET901777,ORD526533,PROD1095,2025-08-06,Better Price Found,1,110.92
RET901778,ORD526541,PROD1106,2025-08-01,Defective/Damaged,2,136.68
RET901779,ORD526545,PROD1044,2025-08-11,Size/Fit Issue,1,140.87
RET901780,ORD526548,PROD1112,2025-07-23,Size/Fit Issue,1,27.91
RET901781,ORD526588,PROD1115,2025-08-07,Better Price Found,1,101.77
RET901782,ORD526592,PROD1095,2025-08-08,Wrong Item Shipped,2,204.76
RET901783,ORD526596,PROD1068,2025-08-06,Better Price Found,1,63.32
RET901784,ORD526631,PROD1152,2025-07-28,Not as Described,3,258.51
RET901785,ORD526634,PROD1012,2025-08-17,Wrong Item Shipped,1,214.85
RET901786,ORD526649,PROD1176,2025-08-12,Defective/Damaged,1,130.28
RET901787,ORD526654,PROD1174,2025-07-28,Changed Mind,1,25.32
RET901788,ORD526661,PROD1001,2025-08-05,Size/Fit Issue,1,67.73
RET901789,ORD526689,PROD1126,2025-08-11,Better Price Found,1,212.95
RET901790,ORD526693,PROD1037,2025-08-13,Defective/Damaged,1,121.73
RET901791,ORD526723,PROD1008,2025-08-04,Better Price Found,1,150.9
RET901792,ORD526736,PROD1211,2025-08-05,Changed Mind,1,54.25
RET901793,ORD526748,PROD1156,2025-08-18,Wrong Item Shipped,1,174.1
RET901794,ORD526763,PROD1067,2025-08-22,Defective/Damaged,1,71.76
RET901795,ORD526765,PROD1209,2025-08-03,Not as Described,1,16.54
RET901796,ORD526829,PROD1123,2025-08-19,Changed Mind,1,77.79
RET901797,ORD526830,PROD1135,2025-08-17,Changed Mind,1,109.82
RET901798,ORD526848,PROD1027,2025-08-22,No Longer Needed,1,149.16
RET901799,ORD526920,PROD1259,2025-08-13,Size/Fit Issue,1,56.78
RET901800,ORD526925,PROD1244,2025-08-31,No Longer Needed,1,19.63
RET901801,ORD526942,PROD1147,2025-08-15,No Longer Needed,1,44.53
RET901802,ORD526970,PROD1001,2025-08-20,Defective/Damaged,1,89.0
RET901803,ORD526970,PROD1043,2025-08-16,Changed Mind,1,27.72
RET901804,ORD526980,PROD1001,2025-08-27,Better Price Found,1,81.17
RET901805,ORD526985,PROD1090,2025-08-12,Not as Described,1,147.49
RET901806,ORD526989,PROD1240,2025-08-17,Wrong Item Shipped,1,29.3
RET901807,ORD526989,PROD1136,2025-08-07,Not as Described,1,28.54
RET901808,ORD527062,PROD1153,2025-08-15,No Longer Needed,1,111.18
RET901809,ORD527079,PROD1001,2025-08-28,Changed Mind,2,178.0
RET901810,ORD527100,PROD1123,2025-08-13,No Longer Needed,1,77.79
RET901811,ORD527103,PROD1207,2025-09-05,Not as Described,1,31.62
RET901812,ORD527131,PROD1001,2025-08-13,Changed Mind,1,89.0
RET901813,ORD527191,PROD1207,2025-08-20,No Longer Needed,1,31.62
RET901814,ORD527201,PROD1169,2025-08-31,Wrong Item Shipped,1,285.61
RET901815,ORD527204,PROD1025,2025-08-13,Not as Described,1,228.16
RET901816,ORD527223,PROD1003,2025-08-14,Changed Mind,1,88.29
RET901817,ORD527239,PROD1255,2025-08-31,Changed Mind,1,130.19
RET901818,ORD527241,PROD1078,2025-08-18,Defective/Damaged,1,96.19
RET901819,ORD527255,PROD1107,2025-08-27,Defective/Damaged,1,132.2
RET901820,ORD527265,PROD1147,2025-08-23,No Longer Needed,1,56.65
RET901821,ORD527267,PROD1031,2025-09-10,Defective/Damaged,1,61.68
RET901822,ORD527279,PROD1003,2025-08-31,Wrong Item Shipped,2,176.58
RET901823,ORD527283,PROD1234,2025-08-31,Wrong Item Shipped,1,273.87
