customer_id,signup_date,gender,age,city,country,acquisition_channel,customer_segment
CUST106211,2025-08-25,Female,50,San Diego,Usa,Paid Search,Premium
CUST106322,2025-09-16,Female,54,Denver,Usa,Affiliate,Mainstream
CUST105014,2025-02-22,Female,35,Vancouver,Canada,Paid Search,Budget
CUST102499,2024-01-14,Male,51,Phoenix,Usa,Social Media,Budget
CUST103133,2024-04-29,Male,34,Austin,Usa,Organic Search,Mainstream
CUST102984,2024-04-04,Other/Undisclosed,21,Nashville,Usa,Organic Search,Budget
CUST104563,2024-12-06,Male,19,Minneapolis,Usa,Organic Search,Mainstream
CUST105987,2025-07-20,Female,36,New York,Usa,Affiliate,Budget
CUST100437,2023-03-12,Male,35,Toronto,Canada,Organic Search,Mainstream
CUST101335,2023-07-23,Male,41,Phoenix,Usa,Direct,Premium
CUST101807,2023-10-05,Female,25,Houston,Usa,Affiliate,Budget
CUST100756,2023-04-27,Female,29,Minneapolis,Usa,Organic Search,Budget
CUST104292,2024-10-22,Female,57,Seattle,Usa,Paid Search,Mainstream
CUST104559,2024-12-05,Male,40,San Diego,Usa,Organic Search,Premium
CUST103071,2024-04-20,Female,32,Minneapolis,Usa,Social Media,Mainstream
CUST106246,2025-09-01,Male,34,Portland,Usa,Social Media,Premium
CUST106781,2025-11-27,Male,33,Phoenix,Usa,Social Media,Budget
CUST106851,2025-12-08,Female,52,Dallas,Usa,Affiliate,Mainstream
CUST103551,2024-06-30,Female,33,Portland,Usa,Organic Search,Premium
CUST102550,2024-01-22,Female,50,Houston,Usa,Paid Search,Budget
CUST106522,2025-10-16,Female,37,Minneapolis,Usa,Referral,Mainstream
CUST106600,2025-10-26,Other/Undisclosed,51,Austin,Usa,Email,Mainstream
CUST103893,2024-08-19,Male,39,Minneapolis,Usa,Referral,Budget
CUST101569,2023-08-28,Female,49,Houston,Usa,Paid Search,Mainstream
CUST105996,2025-07-21,Female,38,Chicago,Usa,Paid Search,Premium
CUST106542,2025-10-18,Male,37,Minneapolis,Usa,Social Media,Mainstream
CUST106707,2025-11-15,Female,27,New York,Usa,Organic Search,Budget
CUST100543,2023-03-28,Male,36,Phoenix,Usa,Referral,Mainstream
CUST103497,2024-06-23,Female,36,Austin,Usa,Email,Budget
CUST103639,2024-07-15,Female,35,Portland,Usa,Email,Premium
CUST101097,2023-06-17,Female,23,Calgary,Canada,Organic Search,Mainstream
CUST106403,2025-10-02,Female,38,Atlanta,Usa,Organic Search,Mainstream
CUST101315,2023-07-19,Female,25,Vancouver,Canada,Organic Search,Budget
CUST106115,2025-08-09,Female,35,Houston,Usa,Paid Search,Mainstream
CUST102245,2023-12-10,Female,47,Portland,Usa,Affiliate,Budget
CUST101670,2023-09-15,Male,32,Montreal,Canada,Email,Mainstream
CUST102868,2024-03-17,Female,37,Denver,Usa,Direct,Mainstream
CUST106362,2025-09-25,Female,41,Miami,Usa,Paid Search,Premium
CUST104625,2024-12-16,Female,45,New York,Usa,Organic Search,Budget
CUST106041,2025-07-28,Male,31,Los Angeles,Usa,Referral,Premium
CUST105694,2025-06-03,Female,54,Austin,Usa,Affiliate,Mainstream
CUST103003,2024-04-08,Male,23,Denver,Usa,Organic Search,Mainstream
CUST103922,2024-08-23,Female,41,Atlanta,Usa,Organic Search,Mainstream
CUST102164,2023-11-27,Female,35,Chicago,Usa,Social Media,Mainstream
CUST102846,2024-03-15,Male,36,Boston,Usa,Paid Search,Mainstream
CUST101732,2023-09-24,Female,32,Vancouver,Canada,Affiliate,Premium
CUST102705,2024-02-20,Male,39,Nashville,Usa,Organic Search,Premium
CUST104446,2024-11-16,Male,35,Phoenix,Usa,Social Media,Budget
CUST104041,2024-09-10,Female,34,Calgary,Canada,Social Media,Budget
CUST100544,2023-03-28,Female,29,Denver,Usa,Organic Search,Mainstream
CUST100473,2023-03-16,Female,18,Miami,Usa,Referral,Budget
CUST100061,2023-01-09,Female,43,Toronto,Canada,Paid Search,Mainstream
CUST105266,2025-04-01,Male,36,Atlanta,Usa,Social Media,Budget
CUST105903,2025-07-08,Female,36,Denver,Usa,Social Media,Mainstream
CUST101683,2023-09-17,Male,36,Austin,Usa,Direct,Budget
CUST106477,2025-10-11,Male,26,Atlanta,Usa,Paid Search,Premium
CUST102748,2024-02-28,Male,47,Chicago,Usa,Paid Search,Mainstream
CUST102522,2024-01-18,Female,48,Montreal,Canada,Social Media,Mainstream
CUST102623,2024-02-07,Female,32,Toronto,Canada,Affiliate,Premium
CUST105607,2025-05-22,Female,39,Miami,Usa,Paid Search,Mainstream
CUST105012,2025-02-21,Female,31,Nashville,Usa,Referral,Mainstream
CUST101193,2023-07-01,Male,58,San Diego,Usa,Organic Search,Premium
CUST106501,2025-10-14,Male,61,Los Angeles,Usa,Organic Search,Budget
CUST105570,2025-05-17,Female,36,Los Angeles,Usa,Direct,Mainstream
CUST105793,2025-06-22,Female,33,Denver,Usa,Email,Budget
CUST101295,2023-07-16,Female,32,Nashville,Usa,Social Media,Budget
CUST103889,2024-08-18,Female,37,New York,Usa,Organic Search,Budget
CUST100019,2023-01-04,Male,55,Vancouver,Canada,Organic Search,Mainstream
CUST104888,2025-02-01,Female,35,Atlanta,Usa,Organic Search,Budget
CUST105543,2025-05-12,Male,29,Houston,Usa,Organic Search,Mainstream
CUST104229,2024-10-12,Female,35,Austin,Usa,Organic Search,Mainstream
CUST104619,2024-12-15,Male,27,Atlanta,Usa,Organic Search,Budget
CUST100852,2023-05-12,Male,49,San Diego,Usa,Organic Search,Budget
CUST104176,2024-10-04,Female,27,Seattle,Usa,Paid Search,Budget
CUST103613,2024-07-09,Female,31,Minneapolis,Usa,Social Media,Budget
CUST104368,2024-11-03,Male,46,Austin,Usa,Email,Budget
CUST104516,2024-11-28,Male,24,Austin,Usa,Organic Search,Budget
CUST106064,2025-07-31,Male,38,Los Angeles,Usa,Social Media,Premium
CUST101321,2023-07-20,Female,36,Dallas,Usa,Organic Search,Mainstream
CUST104374,2024-11-04,Female,41,San Diego,Usa,Paid Search,Budget
CUST105771,2025-06-18,Male,53,Seattle,Usa,Organic Search,Mainstream
CUST104329,2024-10-29,Female,30,Chicago,Usa,Direct,Mainstream
CUST104416,2024-11-09,Male,52,Los Angeles,Usa,Affiliate,Premium
CUST101882,2023-10-16,Male,18,Miami,Usa,Paid Search,Budget
CUST103027,2024-04-13,Female,35,Calgary,Canada,Direct,Mainstream
CUST105723,2025-06-09,Male,39,Atlanta,Usa,Organic Search,Mainstream
CUST102031,2023-11-09,Male,32,Austin,Usa,Affiliate,Mainstream
CUST103077,2024-04-21,Male,55,San Diego,Usa,Paid Search,Mainstream
CUST101941,2023-10-27,Male,36,Portland,Usa,Organic Search,Budget
CUST104756,2025-01-08,Male,18,Denver,Usa,Referral,Mainstream
CUST102306,2023-12-18,Male,36,Atlanta,Usa,Referral,Budget
CUST103799,2024-08-06,Male,54,Atlanta,Usa,Direct,Mainstream
CUST100247,2023-02-09,Male,43,Portland,Usa,Affiliate,Premium
CUST106126,2025-08-12,Female,40,Chicago,Usa,Paid Search,Budget
CUST106715,2025-11-16,Male,57,Seattle,Usa,Social Media,Premium
CUST103593,2024-07-07,Male,23,Boston,Usa,Direct,Premium
CUST103412,2024-06-07,Male,24,Los Angeles,Usa,Paid Search,Mainstream
CUST103377,2024-06-02,Female,30,Minneapolis,Usa,Paid Search,Mainstream
CUST103016,2024-04-10,Male,63,Atlanta,Usa,Paid Search,Budget
CUST104905,2025-02-04,Male,50,Seattle,Usa,Organic Search,Mainstream
CUST102432,2024-01-05,Female,26,Unknown,Usa,Organic Search,Mainstream
CUST101718,2023-09-22,Female,27,Los Angeles,Usa,Email,Budget
CUST102189,2023-12-01,Male,27,Phoenix,Usa,Organic Search,Mainstream
CUST103100,2024-04-24,Female,22,Houston,Usa,Direct,Mainstream
CUST101795,2023-10-02,Male,64,Atlanta,Usa,Organic Search,Budget
CUST106531,2025-10-17,Male,40,Dallas,Usa,Organic Search,Budget
CUST102804,2024-03-07,Male,43,Atlanta,Usa,Social Media,Mainstream
CUST104154,2024-09-30,Female,49,Seattle,Usa,Organic Search,Budget
CUST100228,2023-02-07,Male,55,Boston,Usa,Social Media,Premium
CUST103956,2024-08-29,Male,35,Houston,Usa,Organic Search,Mainstream
CUST104610,2024-12-14,Female,55,Seattle,Usa,Social Media,Premium
CUST102127,2023-11-23,Male,31,Boston,Usa,Affiliate,Mainstream
CUST100017,2023-01-04,Female,32,Boston,Usa,Affiliate,Mainstream
CUST101618,2023-09-06,Female,52,Boston,Usa,Referral,Premium
CUST103499,2024-06-23,Male,40,Toronto,Canada,Organic Search,Budget
CUST103305,2024-05-23,Male,40,Montreal,Canada,Paid Search,Mainstream
CUST102925,2024-03-27,Female,28,Portland,Usa,Social Media,Premium
CUST104902,2025-02-03,Male,39,Boston,Usa,Direct,Budget
CUST104990,2025-02-17,Female,45,Austin,Usa,Paid Search,Budget
CUST104487,2024-11-23,Male,55,Dallas,Usa,Paid Search,Mainstream
CUST102387,2023-12-29,Female,29,Portland,Usa,Organic Search,Mainstream
CUST102944,2024-03-30,Female,36,Phoenix,Usa,Organic Search,Budget
CUST102404,2024-01-01,Female,37,Houston,Usa,Paid Search,Premium
CUST100683,2023-04-18,Female,18,Phoenix,Usa,Paid Search,Mainstream
CUST102505,2024-01-15,Female,32,Dallas,Usa,Affiliate,Mainstream
CUST105875,2025-07-04,Female,20,Miami,Usa,Organic Search,Budget
CUST102154,2023-11-26,Female,28,Austin,Usa,Organic Search,Mainstream
CUST101168,2023-06-27,Male,41,Austin,Usa,Direct,Mainstream
CUST101880,2023-10-16,Female,42,Phoenix,Usa,Paid Search,Mainstream
CUST102153,2023-11-26,Female,49,Vancouver,Canada,Direct,Mainstream
CUST104074,2024-09-15,Female,43,Dallas,Usa,Organic Search,Mainstream
CUST102345,2023-12-24,Male,42,Seattle,Usa,Organic Search,Mainstream
CUST100031,2023-01-06,Female,32,New York,Usa,Email,Premium
CUST100625,2023-04-10,Female,43,Denver,Usa,Organic Search,Mainstream
CUST104839,2025-01-22,Male,35,San Diego,Usa,Paid Search,Budget
CUST102650,2024-02-11,Male,43,Minneapolis,Usa,Paid Search,Budget
CUST101087,2023-06-16,Male,40,Chicago,Usa,Social Media,Premium
CUST105307,2025-04-06,Male,20,Minneapolis,Usa,Email,Mainstream
CUST102771,2024-03-03,Female,31,New York,Usa,Email,Budget
CUST100535,2023-03-27,Female,36,Miami,Usa,Paid Search,Mainstream
CUST103095,2024-04-23,Female,23,Los Angeles,Usa,Organic Search,Budget
CUST102183,2023-11-30,Male,20,Dallas,Usa,Paid Search,Premium
CUST100096,2023-01-16,Male,30,Boston,Usa,Social Media,Premium
CUST103559,2024-07-02,Female,23,Dallas,Usa,Direct,Budget
CUST102348,2023-12-24,Female,37,Denver,Usa,Affiliate,Budget
CUST105193,2025-03-21,Female,38,Atlanta,Usa,Social Media,Budget
CUST100156,2023-01-27,Female,49,Atlanta,Usa,Organic Search,Mainstream
CUST103668,2024-07-20,Female,41,Los Angeles,Usa,Affiliate,Budget
CUST103129,2024-04-28,Male,29,Chicago,Usa,Email,Premium
CUST102746,2024-02-28,Male,29,New York,Usa,Organic Search,Budget
CUST101108,2023-06-18,Female,33,Minneapolis,Usa,Direct,Mainstream
CUST100425,2023-03-09,Male,36,San Diego,Usa,Paid Search,Mainstream
CUST101373,2023-07-27,Male,28,Minneapolis,Usa,Paid Search,Budget
CUST102618,2024-02-06,Male,25,Chicago,Usa,Social Media,Budget
CUST101839,2023-10-09,Female,27,Portland,Usa,Direct,Budget
CUST100447,2023-03-13,Female,48,Los Angeles,Usa,Paid Search,Budget
CUST101078,2023-06-15,Female,18,Seattle,Usa,Direct,Premium
CUST105238,2025-03-28,Male,35,Los Angeles,Usa,Paid Search,Mainstream
CUST101090,2023-06-16,Female,32,Montreal,Canada,Organic Search,Mainstream
CUST102227,2023-12-07,Female,22,Atlanta,Usa,Paid Search,Mainstream
CUST103961,2024-08-30,Male,38,Atlanta,Usa,Email,Mainstream
CUST102462,2024-01-09,Female,30,Nashville,Usa,Organic Search,Premium
CUST100811,2023-05-07,Male,59,Miami,Usa,Organic Search,Mainstream
CUST104094,2024-09-18,Male,35,Miami,Usa,Paid Search,Mainstream
CUST100742,2023-04-26,Female,43,Phoenix,Usa,Email,Budget
CUST106048,2025-07-30,Female,31,Denver,Usa,Paid Search,Budget
CUST102864,2024-03-17,Male,40,Miami,Usa,Social Media,Mainstream
CUST102083,2023-11-16,Male,27,Chicago,Usa,Organic Search,Budget
CUST103181,2024-05-05,Male,39,Austin,Usa,Email,Mainstream
CUST103235,2024-05-12,Other/Undisclosed,41,Seattle,Usa,Affiliate,Premium
CUST105735,2025-06-12,Female,26,Phoenix,Usa,Social Media,Budget
CUST101297,2023-07-16,Female,28,Unknown,Usa,Social Media,Mainstream
CUST102251,2023-12-11,Female,33,Seattle,Usa,Paid Search,Budget
CUST100093,2023-01-16,Female,27,Austin,Usa,Organic Search,Mainstream
CUST104019,2024-09-08,Female,36,Austin,Usa,Affiliate,Budget
CUST103817,2024-08-07,Other/Undisclosed,25,Portland,Usa,Paid Search,Mainstream
CUST105749,2025-06-14,Male,40,Phoenix,Usa,Organic Search,Mainstream
CUST104593,2024-12-12,Other/Undisclosed,35,Portland,Usa,Social Media,Premium
CUST101728,2023-09-24,Female,33,Seattle,Usa,Social Media,Mainstream
CUST102344,2023-12-24,Female,20,Houston,Usa,Paid Search,Premium
CUST102465,2024-01-09,Female,54,Minneapolis,Usa,Direct,Mainstream
CUST102077,2023-11-15,Male,44,San Diego,Usa,Email,Premium
CUST100476,2023-03-17,Female,35,Chicago,Usa,Social Media,Mainstream
CUST105624,2025-05-25,Male,38,Austin,Usa,Email,Budget
CUST106599,2025-10-26,Female,33,Atlanta,Usa,Organic Search,Premium
CUST104237,2024-10-13,Female,53,Phoenix,Usa,Organic Search,Mainstream
CUST105958,2025-07-17,Male,31,Miami,Usa,Referral,Budget
CUST104881,2025-01-30,Male,27,Houston,Usa,Email,Premium
CUST104602,2024-12-13,Male,34,Nashville,Usa,Organic Search,Mainstream
CUST106631,2025-11-01,Female,40,Phoenix,Usa,Email,Mainstream
CUST102957,2024-03-31,Male,53,Boston,Usa,Social Media,Budget
CUST102357,2023-12-26,Female,45,Miami,Usa,Direct,Mainstream
CUST106720,2025-11-17,Male,35,Phoenix,Usa,Organic Search,Budget
CUST101539,2023-08-23,Male,50,New York,Usa,Email,Budget
CUST102588,2024-01-31,Female,34,Seattle,Usa,Paid Search,Mainstream
CUST104352,2024-11-01,Male,36,Atlanta,Usa,Email,Premium
CUST100487,2023-03-18,Female,32,Nashville,Usa,Social Media,Mainstream
CUST106561,2025-10-22,Female,36,Phoenix,Usa,Paid Search,Premium
CUST103422,2024-06-08,Female,34,Atlanta,Usa,Organic Search,Budget
CUST101144,2023-06-24,Female,47,Dallas,Usa,Direct,Budget
CUST105897,2025-07-07,Male,54,Minneapolis,Usa,Social Media,Mainstream
CUST100561,2023-04-01,Male,47,New York,Usa,Organic Search,Premium
CUST105975,2025-07-20,Other/Undisclosed,33,Los Angeles,Usa,Direct,Mainstream
CUST101782,2023-09-30,Other/Undisclosed,38,Houston,Usa,Direct,Premium
CUST106512,2025-10-15,Female,18,Houston,Usa,Organic Search,Budget
CUST100334,2023-02-24,Female,41,Toronto,Canada,Referral,Budget
CUST106841,2025-12-06,Other/Undisclosed,45,Seattle,Usa,Email,Mainstream
CUST105220,2025-03-26,Male,36,Miami,Usa,Organic Search,Budget
CUST101902,2023-10-19,Female,44,Seattle,Usa,Social Media,Budget
CUST100023,2023-01-05,Female,32,Chicago,Usa,Email,Budget
CUST104855,2025-01-25,Male,39,Phoenix,Usa,Paid Search,Premium
CUST101406,2023-08-02,Male,58,Houston,Usa,Affiliate,Premium
CUST106050,2025-07-30,Male,50,Los Angeles,Usa,Email,Premium
CUST105866,2025-07-03,Male,18,Denver,Usa,Social Media,Budget
CUST104436,2024-11-13,Female,56,Boston,Usa,Email,Mainstream
CUST101606,2023-09-04,Female,45,Chicago,Usa,Social Media,Premium
CUST105908,2025-07-09,Male,33,Atlanta,Usa,Organic Search,Mainstream
CUST101174,2023-06-28,Male,39,Phoenix,Usa,Paid Search,Mainstream
CUST102155,2023-11-26,Female,24,Minneapolis,Usa,Referral,Mainstream
CUST105374,2025-04-15,Female,22,Seattle,Usa,Direct,Budget
CUST102418,2024-01-03,Male,29,Portland,Usa,Paid Search,Budget
CUST103992,2024-09-03,Male,18,Phoenix,Usa,Organic Search,Mainstream
CUST102697,2024-02-19,Female,27,Minneapolis,Usa,Direct,Premium
CUST106144,2025-08-15,Male,19,Atlanta,Usa,Direct,Mainstream
CUST106176,2025-08-20,Male,40,Minneapolis,Usa,Paid Search,Budget
CUST101002,2023-06-03,Male,49,Los Angeles,Usa,Referral,Mainstream
CUST106565,2025-10-22,Male,48,Austin,Usa,Organic Search,Mainstream
CUST106249,2025-09-02,Female,25,Austin,Usa,Email,Budget
CUST104189,2024-10-06,Female,26,Boston,Usa,Organic Search,Mainstream
CUST101498,2023-08-15,Female,35,Portland,Usa,Referral,Budget
CUST100994,2023-06-02,Female,48,Boston,Usa,Paid Search,Mainstream
CUST105955,2025-07-16,Female,53,Miami,Usa,Referral,Budget
CUST103886,2024-08-18,Female,34,Boston,Usa,Paid Search,Mainstream
CUST104707,2024-12-31,Female,34,Boston,Usa,Referral,Budget
CUST101075,2023-06-14,Female,45,San Diego,Usa,Organic Search,Mainstream
CUST102328,2023-12-21,Female,61,Austin,Usa,Social Media,Budget
CUST104319,2024-10-27,Female,39,Seattle,Usa,Referral,Premium
CUST100800,2023-05-05,Female,44,Vancouver,Canada,Organic Search,Budget
CUST106072,2025-08-01,Female,46,New York,Usa,Referral,Budget
CUST101860,2023-10-12,Male,32,Seattle,Usa,Direct,Budget
CUST106861,2025-12-10,Female,29,Vancouver,Canada,Paid Search,Premium
CUST106662,2025-11-06,Female,44,Los Angeles,Usa,Organic Search,Premium
CUST102095,2023-11-18,Male,22,Boston,Usa,Paid Search,Budget
CUST100378,2023-03-03,Female,27,Miami,Usa,Direct,Premium
CUST106919,2025-12-19,Male,37,Atlanta,Usa,Social Media,Budget
CUST105057,2025-03-01,Male,37,Miami,Usa,Paid Search,Budget
CUST100199,2023-02-03,Female,46,Portland,Usa,Direct,Budget
CUST103869,2024-08-15,Male,35,Dallas,Usa,Social Media,Mainstream
CUST102722,2024-02-23,Male,24,Vancouver,Canada,Paid Search,Mainstream
CUST104847,2025-01-24,Female,26,Boston,Usa,Organic Search,Mainstream
CUST103653,2024-07-18,Male,41,Unknown,Usa,Organic Search,Premium
CUST104096,2024-09-18,Female,30,Phoenix,Usa,Referral,Mainstream
CUST102260,2023-12-12,Female,41,Los Angeles,Usa,Organic Search,Premium
CUST101730,2023-09-24,Male,21,Chicago,Usa,Referral,Premium
CUST103543,2024-06-29,Female,18,Houston,Usa,Paid Search,Budget
CUST101912,2023-10-22,Female,34,Minneapolis,Usa,Direct,Mainstream
CUST101244,2023-07-09,Female,41,San Diego,Usa,Affiliate,Budget
CUST103269,2024-05-18,Female,35,Denver,Usa,Organic Search,Mainstream
CUST101744,2023-09-26,Female,36,New York,Usa,Email,Mainstream
CUST102829,2024-03-11,Female,27,Calgary,Canada,Social Media,Budget
CUST100736,2023-04-25,Female,41,Montreal,Canada,Email,Mainstream
CUST101741,2023-09-25,Female,25,Chicago,Usa,Direct,Premium
CUST106219,2025-08-28,Female,47,Vancouver,Canada,Organic Search,Mainstream
CUST106882,2025-12-14,Female,37,Atlanta,Usa,Organic Search,Budget
CUST104666,2024-12-22,Male,49,Dallas,Usa,Direct,Mainstream
CUST104678,2024-12-24,Female,33,Calgary,Canada,Referral,Mainstream
CUST106108,2025-08-07,Other/Undisclosed,35,Minneapolis,Usa,Paid Search,Premium
CUST102718,2024-02-22,Female,49,Unknown,Usa,Organic Search,Budget
CUST103006,2024-04-08,Male,37,Dallas,Usa,Social Media,Mainstream
CUST106247,2025-09-01,Male,53,New York,Usa,Organic Search,Budget
CUST101158,2023-06-26,Male,46,Phoenix,Usa,Paid Search,Mainstream
CUST101533,2023-08-21,Female,29,Houston,Usa,Organic Search,Premium
CUST105518,2025-05-08,Male,18,Minneapolis,Usa,Social Media,Mainstream
CUST104359,2024-11-02,Male,20,Houston,Usa,Social Media,Premium
CUST105446,2025-04-26,Female,42,Portland,Usa,Organic Search,Budget
CUST100960,2023-05-28,Female,55,Atlanta,Usa,Referral,Premium
CUST100547,2023-03-29,Female,30,Boston,Usa,Direct,Premium
CUST105160,2025-03-17,Female,24,Miami,Usa,Direct,Budget
CUST101328,2023-07-21,Male,43,Boston,Usa,Affiliate,Mainstream
CUST101041,2023-06-09,Female,20,Calgary,Canada,Email,Premium
CUST101414,2023-08-02,Female,36,San Diego,Usa,Email,Budget
CUST106143,2025-08-14,Female,44,Nashville,Usa,Organic Search,Mainstream
CUST104151,2024-09-29,Female,36,Phoenix,Usa,Organic Search,Premium
CUST101345,2023-07-24,Female,23,Seattle,Usa,Email,Mainstream
CUST104092,2024-09-18,Male,32,Boston,Usa,Organic Search,Mainstream
CUST103841,2024-08-12,Female,29,Portland,Usa,Organic Search,Budget
CUST106296,2025-09-11,Female,56,Austin,Usa,Social Media,Budget
CUST104370,2024-11-03,Female,36,Miami,Usa,Paid Search,Budget
CUST100970,2023-05-30,Male,33,Portland,Usa,Direct,Premium
CUST105460,2025-04-28,Female,50,Montreal,Canada,Affiliate,Budget
CUST105285,2025-04-03,Female,45,Minneapolis,Usa,Organic Search,Mainstream
CUST104269,2024-10-18,Male,48,New York,Usa,Direct,Budget
CUST106125,2025-08-12,Male,30,Houston,Usa,Affiliate,Mainstream
CUST102399,2023-12-31,Female,43,Nashville,Usa,Affiliate,Mainstream
CUST100518,2023-03-23,Female,46,New York,Usa,Email,Mainstream
CUST100611,2023-04-09,Male,43,Seattle,Usa,Paid Search,Premium
CUST106473,2025-10-11,Female,46,Chicago,Usa,Organic Search,Mainstream
CUST105812,2025-06-24,Female,27,Minneapolis,Usa,Email,Budget
CUST102825,2024-03-11,Female,38,Denver,Usa,Paid Search,Budget
CUST103470,2024-06-18,Male,37,Denver,Usa,Direct,Mainstream
CUST100491,2023-03-19,Female,19,Boston,Usa,Paid Search,Budget
CUST103513,2024-06-25,Male,46,Montreal,Canada,Organic Search,Premium
CUST102764,2024-03-02,Female,42,San Diego,Usa,Organic Search,Mainstream
CUST100323,2023-02-21,Female,42,Dallas,Usa,Social Media,Premium
CUST103802,2024-08-06,Male,44,Montreal,Canada,Social Media,Mainstream
CUST104456,2024-11-17,Female,18,Seattle,Usa,Affiliate,Premium
CUST101410,2023-08-02,Female,32,Denver,Usa,Organic Search,Mainstream
CUST106859,2025-12-09,Male,39,San Diego,Usa,Paid Search,Premium
CUST105403,2025-04-19,Female,45,Austin,Usa,Social Media,Budget
CUST106825,2025-12-04,Female,45,Toronto,Canada,Social Media,Premium
CUST100324,2023-02-22,Male,44,Miami,Usa,Email,Mainstream
CUST103720,2024-07-27,Female,50,Minneapolis,Usa,Social Media,Budget
CUST100586,2023-04-05,Female,26,Portland,Usa,Organic Search,Premium
CUST103898,2024-08-20,Other/Undisclosed,57,Denver,Usa,Paid Search,Mainstream
CUST102338,2023-12-23,Female,18,Denver,Usa,Paid Search,Premium
CUST106520,2025-10-16,Female,50,Unknown,Usa,Affiliate,Mainstream
CUST106923,2025-12-19,Female,25,Calgary,Canada,Paid Search,Mainstream
CUST104810,2025-01-17,Male,33,Portland,Usa,Organic Search,Budget
CUST105646,2025-05-27,Female,43,New York,Usa,Paid Search,Premium
